% Edge sensor logfile normalized 'log_20240202_162028.254/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887232.9952 195 236 250 264 247 261 241 185  0.0000
1706887233.0029 190 237 244 262 251 251 236 185  0.0000
1706887233.0116 195 236 248 263 251 259 239 192  0.0000
1706887233.0193 196 230 244 259 242 252 241 190  0.0000
1706887233.0268 190 224 244 254 242 250 246 199  0.0000
1706887233.0347 194 231 244 257 249 266 250 199  0.0000
1706887233.0430 193 235 241 261 242 257 246 202  0.0000
1706887233.0517 194 230 242 260 257 274 269 209  0.0000
1706887233.0594 184 237 271 289 274 271 253 202  0.0000
1706887233.0680 212 247 265 274 257 261 242 191  0.0000
1706887233.0756 198 231 243 258 242 258 247 195  0.0000
1706887233.0833 198 237 256 265 245 261 249 196  0.0000
1706887233.0917 206 247 255 265 254 262 246 197  0.0000
1706887233.0993 195 230 247 264 249 254 228 178  0.0000
1706887233.1070 193 228 245 255 236 247 239 189  0.0000
1706887233.1157 185 227 235 260 244 258 237 188  0.0000
1706887233.1233 196 227 234 247 242 246 238 184  0.0000
1706887233.1310 175 213 240 260 250 260 243 196  0.0000
1706887233.1394 186 232 248 260 240 250 236 184  0.0000
1706887233.1469 193 233 240 256 237 253 237 189  0.0000
1706887233.1547 192 233 249 263 246 257 241 193  0.0000
1706887233.1633 192 233 241 256 247 249 241 182  0.0000
1706887233.1709 188 233 245 261 251 251 243 189  0.0000
1706887233.1796 193 229 246 257 243 254 244 190  0.0000
1706887233.1870 185 229 249 261 241 250 236 190  0.0000
1706887233.1953 190 236 250 256 247 253 236 185  0.0000
1706887233.2028 192 231 240 262 246 262 239 186  0.0000
1706887233.2116 185 223 241 252 244 256 245 189  0.0000
1706887233.2192 191 233 245 257 242 255 245 190  0.0000
1706887233.2270 183 222 242 256 254 257 243 185  0.0000
1706887233.2348 183 230 241 255 244 251 236 189  0.0000
1706887233.2430 192 231 246 257 247 250 240 188  0.0000
1706887233.2516 193 238 246 251 237 246 241 191  0.0000
1706887233.2593 189 234 245 260 243 259 245 188  0.0000
1706887233.2669 194 231 241 251 233 239 209 172  0.0000
1706887233.2748 192 233 239 248 228 251 238 190  0.0000
1706887233.2835 191 230 246 249 220 247 227 183  0.0000
1706887233.2917 191 222 224 243 225 242 232 182  0.0000
1706887233.2992 166 201 223 247 239 242 238 184  0.0000
1706887233.3069 178 221 229 247 234 249 232 188  0.0000
1706887233.3157 191 229 245 265 252 253 242 198  0.0000
1706887233.3233 187 226 238 255 242 251 239 198  0.0000
1706887233.3310 182 225 238 253 239 262 252 204  0.0000
1706887233.3390 183 225 243 270 266 268 250 192  0.0000
1706887233.3468 205 241 255 263 250 260 238 186  0.0000
1706887233.3556 191 225 235 253 244 255 241 190  0.0000
1706887233.3632 200 237 252 268 254 263 241 189  0.0000
1706887233.3711 198 236 244 257 243 249 232 188  0.0000
1706887233.3834 190 224 239 255 241 253 242 196  0.0000
1706887233.3877 188 227 242 250 242 256 239 183  0.0000
1706887233.3951 191 234 241 257 239 252 240 184  0.0000
1706887233.4029 190 222 240 253 238 256 246 198  0.0000
1706887233.4116 196 231 241 265 247 254 244 190  0.0000
1706887233.4194 189 230 242 254 236 254 238 194  0.0000
1706887233.4280 201 234 252 251 238 252 240 191  0.0000
1706887233.4356 186 228 242 257 245 256 235 188  0.0000
1706887233.4429 189 226 239 254 242 252 237 186  0.0000
1706887233.4517 193 225 244 249 246 256 240 195  0.0000
1706887233.4595 193 227 243 257 248 258 247 194  0.0000
1706887233.4672 191 227 241 257 242 253 239 186  0.0000
1706887233.4750 194 232 250 261 244 258 239 183  0.0000
1706887233.4837 195 230 242 253 248 255 240 194  0.0000
1706887233.4911 192 238 248 258 245 255 245 205  0.0000
1706887233.4988 200 233 253 263 262 269 261 206  0.0000
1706887233.5075 201 246 270 277 261 269 247 192  0.0000
1706887233.5153 197 230 247 257 246 253 241 186  0.0000
1706887233.5229 206 249 258 266 241 257 247 194  0.0000
1706887233.5316 214 250 252 264 245 256 244 188  0.0000
1706887233.5388 199 235 248 260 252 258 234 172  0.0000
1706887233.5476 201 239 251 263 236 242 226 176  0.0000
1706887233.5552 190 226 241 246 239 248 236 192  0.0000
1706887233.5627 191 230 244 244 226 241 232 187  0.0000
1706887233.5715 198 222 230 243 235 250 242 184  0.0000
1706887233.5791 183 218 237 252 243 262 244 197  0.0000
1706887233.5869 180 227 248 255 240 248 242 187  0.0000
1706887233.5952 191 236 245 251 242 252 238 189  0.0000
1706887233.6029 198 238 244 254 241 251 239 189  0.0000
1706887233.6114 193 232 244 257 240 252 241 192  0.0000
1706887233.6193 202 235 245 247 234 250 243 190  0.0000
1706887233.6268 197 234 236 256 242 248 243 189  0.0000
1706887233.6347 186 223 240 256 242 258 244 190  0.0000
1706887233.6432 189 239 251 263 245 256 239 190  0.0000
1706887233.6508 192 227 243 250 243 241 234 186  0.0000
1706887233.6594 186 229 242 258 239 250 229 183  0.0000
1706887233.6671 191 236 247 261 239 251 239 187  0.0000
1706887233.6748 192 230 235 250 233 240 234 186  0.0000
1706887233.6832 186 225 232 255 239 250 243 189  0.0000
1706887233.6916 193 231 248 258 246 254 244 184  0.0000
1706887233.6990 195 234 240 255 238 245 237 190  0.0000
1706887233.7078 186 226 240 255 248 257 230 174  0.0000
1706887233.7155 198 233 246 254 244 247 226 180  0.0000
1706887233.7231 192 235 244 255 234 237 216 172  0.0000
1706887233.7308 197 236 233 239 215 232 224 180  0.0000
1706887233.7393 183 202 206 231 221 241 230 182  0.0000
1706887233.7468 162 207 227 246 232 238 235 187  0.0000
1706887233.7556 188 227 242 254 243 253 242 193  0.0000
1706887233.7634 173 218 234 254 234 246 237 186  0.0000
1706887233.7711 184 224 228 242 230 244 237 198  0.0000
1706887233.7790 187 231 242 254 251 266 254 197  0.0000
1706887233.7925 194 239 264 274 250 242 226 183  0.0000
1706887233.7954 209 242 246 252 237 247 233 188  0.0000
1706887233.8031 211 247 247 254 241 262 247 197  0.0000
1706887233.8129 200 234 241 261 240 251 249 190  0.0000
1706887233.8191 185 230 244 254 237 245 235 187  0.0000
1706887233.8275 184 234 243 262 238 250 236 194  0.0000
1706887233.8351 196 241 244 260 236 243 235 188  0.0000
1706887233.8433 204 235 243 253 236 249 239 189  0.0000
1706887233.8510 195 236 242 256 238 252 243 193  0.0000
1706887233.8598 192 227 237 249 239 248 240 185  0.0000
1706887233.8673 195 234 252 263 249 254 241 191  0.0000
1706887233.8751 189 223 239 260 242 250 237 186  0.0000
1706887233.8837 183 223 242 258 247 249 236 193  0.0000
1706887233.8908 192 233 245 259 237 244 239 189  0.0000
1706887233.8996 199 235 249 246 236 250 243 191  0.0000
1706887233.9073 196 228 230 247 236 250 237 196  0.0000
1706887233.9149 195 228 245 262 237 249 236 179  0.0000
1706887233.9289 203 233 243 257 241 249 240 195  0.0000
1706887233.9312 183 225 236 255 242 250 240 200  0.0000
1706887233.9396 194 233 243 260 252 272 259 215  0.0000
1706887233.9476 200 236 260 277 261 265 241 202  0.0000
1706887233.9555 188 229 244 254 238 250 240 195  0.0000
1706887233.9631 189 242 265 274 254 255 241 196  0.0000
1706887233.9707 213 244 258 266 248 257 246 192  0.0000
1706887233.9795 200 232 246 259 246 254 249 184  0.0000
1706887233.9871 198 234 250 268 252 250 230 178  0.0000
1706887233.9955 194 229 246 258 235 245 230 186  0.0000
1706887234.0032 200 239 253 258 235 234 226 179  0.0000
1706887234.0108 200 234 240 246 233 248 230 186  0.0000
1706887234.0193 183 215 238 256 235 244 236 190  0.0000
1706887234.0270 192 225 246 260 238 247 238 184  0.0000
1706887234.0357 195 231 249 260 245 252 240 194  0.0000
1706887234.0430 187 230 249 257 236 249 234 193  0.0000
1706887234.0517 190 227 245 257 243 249 230 182  0.0000
1706887234.0590 195 235 254 263 240 253 237 186  0.0000
1706887234.0668 196 238 249 257 240 245 231 182  0.0000
1706887234.0756 193 225 233 250 243 250 233 190  0.0000
1706887234.0831 195 235 243 252 244 244 230 187  0.0000
1706887234.0915 193 232 249 257 243 252 233 191  0.0000
1706887234.0992 186 226 242 253 241 252 236 188  0.0000
1706887234.1076 191 234 250 261 245 252 235 183  0.0000
1706887234.1153 182 230 247 258 239 243 225 181  0.0000
1706887234.1230 197 232 240 255 233 247 234 184  0.0000
1706887234.1316 197 225 242 254 243 247 239 188  0.0000
1706887234.1389 191 231 240 260 240 249 236 184  0.0000
1706887234.1485 195 229 232 253 234 246 234 185  0.0000
1706887234.1550 194 228 244 258 244 252 230 185  0.0000
1706887234.1638 186 222 246 258 243 248 214 163  0.0000
1706887234.1714 199 235 245 255 226 227 207 168  0.0000
1706887234.1790 191 221 223 233 212 232 219 175  0.0000
1706887234.1874 167 212 226 241 229 241 226 176  0.0000
1706887234.1955 192 235 247 252 238 243 233 190  0.0000
1706887234.2031 166 215 225 249 233 238 229 188  0.0000
1706887234.2107 174 213 231 247 233 248 226 189  0.0000
1706887234.2195 182 227 238 249 240 253 249 196  0.0000
1706887234.2271 184 235 261 271 258 261 237 188  0.0000
1706887234.2349 187 236 253 259 239 241 228 178  0.0000
1706887234.2430 195 238 257 269 250 249 237 184  0.0000
1706887234.2517 210 247 248 254 236 248 234 190  0.0000
1706887234.2594 188 228 246 264 247 251 233 182  0.0000
1706887234.2671 196 233 247 253 242 250 230 183  0.0000
1706887234.2747 184 226 240 254 244 253 237 189  0.0000
1706887234.2833 184 228 245 264 250 265 237 177  0.0000
1706887234.2916 201 234 246 257 248 251 228 186  0.0000
1706887234.2992 197 232 241 249 235 246 230 188  0.0000
1706887234.3069 190 232 244 260 242 252 241 185  0.0000
1706887234.3156 196 231 243 255 243 251 232 186  0.0000
1706887234.3232 189 222 238 255 235 250 233 184  0.0000
1706887234.3307 188 229 243 259 256 251 242 183  0.0000
1706887234.3390 191 238 250 268 247 251 235 184  0.0000
1706887234.3477 202 233 247 257 234 242 233 185  0.0000
1706887234.3553 189 223 237 253 240 250 232 179  0.0000
1706887234.3630 196 233 251 263 241 250 238 186  0.0000
1706887234.3717 193 230 243 253 231 242 232 188  0.0000
1706887234.3791 192 229 244 259 252 266 260 207  0.0000
1706887234.3868 188 230 248 272 267 270 248 196  0.0000
1706887234.3950 189 234 240 256 244 257 235 189  0.0000
1706887234.4027 188 236 274 286 263 264 244 201  0.0000
1706887234.4115 210 259 267 273 250 260 241 195  0.0000
1706887234.4189 207 239 251 259 243 250 243 192  0.0000
1706887234.4277 200 236 245 262 247 257 229 184  0.0000
1706887234.4354 186 223 244 257 239 250 235 189  0.0000
1706887234.4436 194 237 244 258 245 247 214 178  0.0000
1706887234.4512 198 235 245 254 232 239 231 186  0.0000
1706887234.4589 189 219 230 253 238 245 231 184  0.0000
1706887234.4674 180 230 246 256 246 252 234 184  0.0000
1706887234.4752 202 233 243 254 240 252 241 189  0.0000
1706887234.4829 191 235 247 258 243 250 228 189  0.0000
1706887234.4911 196 233 244 252 237 249 233 182  0.0000
1706887234.4987 187 238 245 256 241 251 242 190  0.0000
1706887234.5084 183 223 240 259 241 256 235 184  0.0000
1706887234.5149 193 229 247 258 243 251 232 190  0.0000
1706887234.5237 189 236 246 256 242 254 239 184  0.0000
1706887234.5314 192 230 244 253 238 256 233 186  0.0000
1706887234.5387 191 232 243 249 236 241 233 185  0.0000
1706887234.5475 192 233 243 252 237 250 234 193  0.0000
1706887234.5550 185 221 239 252 233 250 237 192  0.0000
1706887234.5637 188 223 238 253 243 256 240 185  0.0000
1706887234.5714 194 230 241 260 245 252 234 177  0.0000
1706887234.5791 187 229 238 254 238 250 232 188  0.0000
1706887234.5877 191 233 251 268 245 246 228 177  0.0000
1706887234.5951 194 230 247 253 240 246 237 187  0.0000
1706887234.6037 191 223 234 247 230 238 232 168  0.0000
1706887234.6113 190 230 243 257 230 241 222 170  0.0000
1706887234.6189 195 221 224 226 213 233 227 180  0.0000
1706887234.6277 166 195 224 247 231 240 232 179  0.0000
1706887234.6353 192 226 238 257 241 253 236 185  0.0000
1706887234.6434 169 208 230 249 239 237 226 177  0.0000
1706887234.6511 182 219 233 248 232 237 233 196  0.0000
1706887234.6587 183 223 232 251 244 256 255 205  0.0000
1706887234.6675 195 232 253 268 252 255 238 188  0.0000
1706887234.6752 195 229 243 256 238 245 235 184  0.0000
1706887234.6836 190 237 261 270 251 255 240 187  0.0000
1706887234.6916 213 241 255 256 238 250 236 182  0.0000
1706887234.6993 199 236 247 258 239 253 237 182  0.0000
1706887234.7069 193 236 250 261 238 254 245 187  0.0000
1706887234.7157 190 236 250 259 242 245 232 181  0.0000
1706887234.7234 198 233 243 254 233 247 241 184  0.0000
1706887234.7309 198 232 244 252 243 251 243 188  0.0000
1706887234.7390 188 226 241 249 243 251 242 190  0.0000
1706887234.7467 196 236 240 258 244 246 236 180  0.0000
1706887234.7554 195 233 244 259 242 251 239 188  0.0000
1706887234.7631 192 232 243 258 247 254 236 185  0.0000
1706887234.7708 198 231 239 254 235 246 232 184  0.0000
1706887234.7793 200 237 243 261 246 249 245 190  0.0000
1706887234.7869 199 233 242 254 242 252 239 184  0.0000
1706887234.7952 199 235 244 250 238 247 234 187  0.0000
1706887234.8029 200 223 239 252 239 257 238 196  0.0000
1706887234.8116 193 230 243 255 247 251 239 185  0.0000
1706887234.8193 198 233 248 261 247 258 255 203  0.0000
1706887234.8277 194 235 248 266 261 267 252 197  0.0000
1706887234.8354 197 236 246 262 238 250 238 184  0.0000
1706887234.8437 196 245 267 280 264 261 246 198  0.0000
1706887234.8513 217 255 265 263 251 261 243 198  0.0000
1706887234.8590 215 248 244 256 244 256 245 194  0.0000
1706887234.8686 192 234 250 261 250 257 236 177  0.0000
1706887234.8751 195 234 241 253 240 251 234 186  0.0000
1706887234.8829 195 230 248 262 248 248 217 169  0.0000
1706887234.8912 200 249 249 253 229 241 230 183  0.0000
1706887234.8988 194 226 235 251 237 247 237 189  0.0000
1706887234.9075 183 229 237 258 239 249 239 192  0.0000
1706887234.9150 200 235 245 259 247 248 237 190  0.0000
1706887234.9237 193 231 245 259 251 255 238 185  0.0000
1706887234.9314 200 236 243 258 247 254 235 183  0.0000
1706887234.9398 207 242 255 266 247 252 231 181  0.0000
1706887234.9473 198 237 252 262 237 245 232 182  0.0000
1706887234.9551 198 232 237 250 236 244 233 189  0.0000
1706887234.9637 195 235 246 258 247 250 232 187  0.0000
1706887234.9713 198 239 246 249 240 252 235 191  0.0000
1706887234.9790 196 228 237 250 233 241 233 189  0.0000
1706887234.9867 200 234 246 260 242 252 234 183  0.0000
1706887234.9950 198 244 249 260 241 248 228 186  0.0000
1706887235.0037 192 232 233 252 238 247 231 192  0.0000
1706887235.0114 196 230 243 258 237 249 236 183  0.0000
1706887235.0190 198 235 247 255 235 249 234 190  0.0000
1706887235.0278 194 231 245 250 239 244 236 185  0.0000
1706887235.0354 193 230 245 255 243 252 240 195  0.0000
1706887235.0437 198 235 247 256 243 254 231 170  0.0000
1706887235.0512 200 236 247 256 230 227 210 162  0.0000
1706887235.0589 197 228 230 240 212 234 221 175  0.0000
1706887235.0675 176 211 227 245 228 234 222 177  0.0000
1706887235.0752 205 238 244 256 237 249 233 186  0.0000
1706887235.0829 174 210 220 242 232 246 233 181  0.0000
1706887235.0911 180 223 232 249 236 248 235 187  0.0000
1706887235.0997 191 228 233 243 232 253 248 204  0.0000
1706887235.1073 193 232 245 262 253 267 246 189  0.0000
1706887235.1150 191 234 241 256 240 251 241 191  0.0000
1706887235.1237 192 237 257 275 260 257 232 187  0.0000
1706887235.1313 215 252 260 258 242 243 231 189  0.0000
1706887235.1393 211 243 242 261 246 250 234 186  0.0000
1706887235.1470 211 244 252 256 239 243 232 190  0.0000
1706887235.1557 202 234 245 247 231 254 242 186  0.0000
1706887235.1633 200 236 251 250 242 249 236 181  0.0000
1706887235.1710 201 235 254 260 237 247 234 183  0.0000
1706887235.1797 192 239 246 259 243 245 238 184  0.0000
1706887235.1867 201 237 248 262 242 249 227 180  0.0000
1706887235.1951 206 243 249 256 237 249 236 187  0.0000
1706887235.2028 199 235 247 254 237 251 236 187  0.0000
1706887235.2115 195 232 246 258 236 251 239 193  0.0000
1706887235.2191 202 239 252 258 247 248 240 183  0.0000
1706887235.2277 200 239 245 256 241 258 242 186  0.0000
1706887235.2352 196 241 246 264 244 250 236 183  0.0000
1706887235.2436 207 242 255 260 245 250 233 187  0.0000
1706887235.2513 199 238 252 255 234 247 237 178  0.0000
1706887235.2588 205 240 243 254 242 245 247 212  0.0000
1706887235.2667 198 234 254 264 248 266 251 198  0.0000
1706887235.2753 204 236 243 254 238 253 243 189  0.0000
1706887235.2829 198 236 252 274 274 273 248 198  0.0000
1706887235.2912 210 256 280 275 254 253 238 194  0.0000
1706887235.2989 217 261 265 275 247 251 238 186  0.0000
1706887235.3076 208 245 258 259 245 255 239 186  0.0000
1706887235.3153 208 244 256 265 244 250 235 180  0.0000
1706887235.3229 210 249 257 255 243 250 228 168  0.0000
1706887235.3315 209 244 252 249 218 230 233 184  0.0000
1706887235.3388 200 234 244 249 237 250 238 187  0.0000
1706887235.3476 183 228 244 258 241 245 233 182  0.0000
1706887235.3551 198 236 250 256 235 244 231 184  0.0000
1706887235.3637 193 245 257 263 244 251 227 183  0.0000
1706887235.3714 199 247 255 260 237 243 227 185  0.0000
1706887235.3790 203 242 255 249 243 242 235 191  0.0000
1706887235.3877 200 234 248 256 239 251 234 190  0.0000
1706887235.3950 204 242 244 254 240 253 238 186  0.0000
1706887235.4036 201 234 252 257 237 257 238 189  0.0000
1706887235.4111 191 228 254 267 246 255 233 181  0.0000
1706887235.4188 196 242 252 258 239 247 232 182  0.0000
1706887235.4274 207 243 254 260 241 246 237 195  0.0000
1706887235.4352 202 235 241 249 234 251 236 182  0.0000
1706887235.4436 198 238 247 252 242 250 230 188  0.0000
1706887235.4512 207 240 248 256 245 251 239 185  0.0000
1706887235.4597 201 233 246 255 237 245 237 193  0.0000
1706887235.4674 197 237 252 258 243 248 238 184  0.0000
1706887235.4750 198 252 258 262 239 248 235 192  0.0000
1706887235.4838 201 240 253 257 237 243 238 185  0.0000
1706887235.4910 199 242 255 264 238 226 210 171  0.0000
1706887235.4995 205 244 251 246 212 225 219 181  0.0000
1706887235.5071 191 220 225 243 223 238 232 182  0.0000
1706887235.5148 188 221 240 253 241 248 238 181  0.0000
1706887235.5235 167 215 237 247 226 244 231 178  0.0000
1706887235.5312 180 232 246 256 234 241 225 178  0.0000
1706887235.5396 187 235 254 260 235 242 237 199  0.0000
1706887235.5469 195 239 262 265 256 258 244 186  0.0000
1706887235.5557 202 237 247 251 233 244 235 191  0.0000
1706887235.5635 195 235 250 266 256 267 248 198  0.0000
1706887235.5711 209 253 268 272 244 249 237 185  0.0000
1706887235.5788 207 239 250 261 237 247 237 185  0.0000
1706887235.5882 204 238 250 265 250 252 235 188  0.0000
1706887235.5952 202 244 263 267 247 243 232 189  0.0000
1706887235.6028 198 244 255 263 235 248 229 181  0.0000
1706887235.6114 204 242 251 257 240 246 232 191  0.0000
1706887235.6189 204 245 260 256 247 256 233 194  0.0000
1706887235.6275 197 239 256 256 235 248 236 184  0.0000
1706887235.6349 199 231 257 264 246 251 246 190  0.0000
1706887235.6430 195 242 260 272 245 250 234 185  0.0000
1706887235.6516 203 237 255 261 238 242 238 181  0.0000
1706887235.6592 198 241 254 257 245 247 236 185  0.0000
1706887235.6677 204 247 257 268 246 251 236 179  0.0000
1706887235.6753 204 241 254 264 239 249 235 181  0.0000
1706887235.6834 199 239 252 265 240 246 234 190  0.0000
1706887235.6915 190 229 249 266 247 253 241 195  0.0000
1706887235.6990 199 241 258 266 244 251 244 199  0.0000
1706887235.7077 194 236 256 265 248 262 251 197  0.0000
1706887235.7151 195 238 260 277 251 259 243 188  0.0000
1706887235.7236 199 243 259 271 265 268 253 197  0.0000
1706887235.7312 210 258 285 288 261 260 238 199  0.0000
1706887235.7393 219 251 265 270 246 253 239 187  0.0000
1706887235.7469 206 249 263 265 250 250 237 178  0.0000
1706887235.7555 204 238 261 268 248 254 238 190  0.0000
1706887235.7630 200 239 258 268 251 255 230 168  0.0000
1706887235.7714 201 248 267 271 235 227 218 174  0.0000
1706887235.7789 204 241 245 257 238 251 238 183  0.0000
1706887235.7875 185 235 255 259 244 242 236 187  0.0000
1706887235.7957 189 236 256 267 241 246 233 184  0.0000
1706887235.8033 187 232 252 267 247 252 242 190  0.0000
1706887235.8107 193 241 251 265 245 246 233 182  0.0000
1706887235.8192 206 246 254 274 251 250 242 176  0.0000
1706887235.8267 196 238 260 268 250 244 230 185  0.0000
1706887235.8353 200 240 261 268 244 246 229 188  0.0000
1706887235.8436 201 242 261 275 246 252 231 182  0.0000
1706887235.8512 202 236 256 262 244 250 228 184  0.0000
1706887235.8595 197 238 249 265 243 244 223 176  0.0000
1706887235.8671 198 240 252 262 244 251 243 187  0.0000
1706887235.8757 198 236 252 264 245 249 236 181  0.0000
1706887235.8832 198 235 247 260 245 244 230 180  0.0000
1706887235.8914 188 239 257 270 252 258 239 185  0.0000
1706887235.8990 194 237 251 262 243 240 227 184  0.0000
1706887235.9073 194 237 257 266 234 244 231 187  0.0000
1706887235.9149 200 240 250 263 249 256 242 189  0.0000
1706887235.9235 201 238 255 269 249 251 233 184  0.0000
1706887235.9310 203 238 246 263 241 231 211 165  0.0000
1706887235.9391 194 234 244 250 215 234 219 167  0.0000
1706887235.9486 182 229 244 258 243 249 225 172  0.0000
1706887235.9550 192 227 247 255 237 241 231 179  0.0000
1706887235.9636 173 210 231 254 237 240 227 176  0.0000
1706887235.9712 177 224 244 262 240 243 229 173  0.0000
1706887235.9797 193 226 239 259 242 252 241 198  0.0000
1706887235.9873 204 237 250 267 256 260 244 192  0.0000
1706887235.9953 188 232 250 265 260 256 241 182  0.0000
1706887236.0028 186 238 262 277 261 259 245 187  0.0000
1706887236.0115 212 254 261 273 249 256 232 187  0.0000
1706887236.0190 203 241 260 268 243 241 228 185  0.0000
1706887236.0276 202 242 261 269 244 243 233 188  0.0000
1706887236.0351 205 237 246 263 245 251 245 191  0.0000
1706887236.0431 191 230 248 259 247 249 230 182  0.0000
1706887236.0516 198 232 252 265 249 247 234 184  0.0000
1706887236.0591 199 236 248 269 254 259 239 188  0.0000
1706887236.0678 186 234 254 265 253 247 236 185  0.0000
1706887236.0752 198 243 263 272 256 255 234 191  0.0000
1706887236.0837 198 238 253 265 237 243 237 183  0.0000
1706887236.0909 197 234 249 263 251 252 241 189  0.0000
1706887236.0994 202 238 254 261 243 251 233 186  0.0000
1706887236.1069 200 229 248 262 243 247 232 190  0.0000
1706887236.1156 194 232 246 260 249 257 240 190  0.0000
1706887236.1231 198 241 256 273 253 253 231 185  0.0000
1706887236.1315 202 244 251 267 246 249 235 186  0.0000
1706887236.1397 202 243 252 267 246 252 247 199  0.0000
1706887236.1471 208 248 250 274 254 266 248 196  0.0000
1706887236.1558 201 241 247 258 249 260 248 194  0.0000
1706887236.1634 200 228 258 283 270 271 245 195  0.0000
1706887236.1709 212 260 279 288 258 259 246 198  0.0000
1706887236.1793 215 246 266 275 255 253 233 187  0.0000
1706887236.1875 199 240 254 271 253 257 237 184  0.0000
1706887236.1956 203 245 264 279 260 257 240 179  0.0000
1706887236.2033 207 245 261 267 254 239 216 170  0.0000
1706887236.2108 199 239 248 248 232 236 226 186  0.0000
1706887236.2191 196 229 237 262 245 251 239 187  0.0000
1706887236.2278 196 237 249 270 251 252 241 186  0.0000
1706887236.2353 193 225 251 266 253 254 233 189  0.0000
1706887236.2435 196 239 258 272 256 250 233 181  0.0000
1706887236.2511 194 236 253 270 252 251 233 184  0.0000
1706887236.2598 200 237 253 268 244 246 235 188  0.0000
1706887236.2670 205 237 247 259 254 249 238 190  0.0000
1706887236.2756 195 240 249 260 247 246 237 186  0.0000
1706887236.2832 198 233 251 264 245 250 238 190  0.0000
1706887236.2914 205 246 251 265 252 253 237 187  0.0000
1706887236.2989 190 231 250 272 255 247 229 177  0.0000
1706887236.3084 200 238 254 267 249 252 235 189  0.0000
1706887236.3151 201 230 247 263 244 249 230 183  0.0000
1706887236.3228 193 236 256 271 248 248 223 177  0.0000
1706887236.3315 208 236 248 261 245 253 241 196  0.0000
1706887236.3396 197 233 247 266 254 255 236 186  0.0000
1706887236.3472 188 232 249 269 250 259 237 183  0.0000
1706887236.3556 195 237 246 262 250 249 236 186  0.0000
1706887236.3632 197 243 261 266 251 257 221 159  0.0000
1706887236.3709 191 233 253 258 226 225 201 170  0.0000
1706887236.3796 202 227 230 243 228 243 227 182  0.0000
1706887236.3871 188 221 239 259 246 255 241 186  0.0000
1706887236.3953 183 225 243 263 241 248 231 184  0.0000
1706887236.4038 178 215 235 262 245 254 225 181  0.0000
1706887236.4112 184 229 245 259 247 256 237 192  0.0000
1706887236.4188 187 227 243 263 255 263 246 183  0.0000
1706887236.4275 199 240 259 276 255 256 236 187  0.0000
1706887236.4349 206 235 256 270 252 263 241 186  0.0000
1706887236.4430 196 245 272 277 257 260 235 183  0.0000
1706887236.4517 220 255 260 266 250 253 238 190  0.0000
1706887236.4591 202 234 244 259 252 254 232 181  0.0000
1706887236.4678 194 229 248 261 253 257 245 183  0.0000
1706887236.4754 199 244 261 265 255 256 236 184  0.0000
1706887236.4829 201 245 252 259 243 245 230 184  0.0000
1706887236.4909 195 242 249 263 251 254 231 179  0.0000
1706887236.4996 203 243 261 279 248 253 237 186  0.0000
1706887236.5070 200 236 252 255 243 253 229 185  0.0000
1706887236.5157 194 230 245 267 252 264 242 191  0.0000
1706887236.5234 199 240 255 266 258 262 234 182  0.0000
1706887236.5309 194 234 240 263 247 259 238 180  0.0000
1706887236.5389 191 235 252 269 258 258 239 186  0.0000
1706887236.5475 200 238 256 268 251 258 238 182  0.0000
1706887236.5550 196 231 253 256 249 256 230 186  0.0000
1706887236.5637 204 237 246 261 254 262 241 185  0.0000
1706887236.5712 190 230 246 262 250 254 234 186  0.0000
1706887236.5796 199 237 248 262 253 271 261 204  0.0000
1706887236.5872 198 233 250 276 265 274 248 194  0.0000
1706887236.5953 198 233 250 271 268 272 249 187  0.0000
1706887236.6029 195 250 275 283 269 261 244 192  0.0000
1706887236.6115 222 261 275 282 263 259 243 202  0.0000
1706887236.6191 214 252 260 264 251 265 242 188  0.0000
1706887236.6274 201 241 255 267 248 250 233 178  0.0000
1706887236.6350 215 245 250 266 247 258 240 185  0.0000
1706887236.6433 205 238 256 273 253 250 226 169  0.0000
1706887236.6508 197 238 256 260 239 242 223 181  0.0000
1706887236.6595 190 224 239 254 239 251 236 186  0.0000
1706887236.6679 195 232 254 267 250 259 234 181  0.0000
1706887236.6754 190 232 250 266 252 257 234 179  0.0000
1706887236.6838 199 239 254 271 257 262 236 190  0.0000
1706887236.6909 195 240 248 257 242 250 236 188  0.0000
1706887236.6995 205 239 251 262 249 261 239 183  0.0000
1706887236.7071 202 236 244 261 243 256 238 185  0.0000
1706887236.7155 193 227 253 259 251 263 235 172  0.0000
1706887236.7230 198 236 244 267 258 262 238 180  0.0000
1706887236.7317 208 239 246 261 248 253 235 194  0.0000
1706887236.7399 196 238 242 258 244 251 235 185  0.0000
1706887236.7473 199 242 248 260 248 255 234 195  0.0000
1706887236.7549 204 238 245 255 247 253 246 185  0.0000
1706887236.7633 195 227 241 258 243 251 234 195  0.0000
1706887236.7708 192 231 244 259 250 262 240 187  0.0000
1706887236.7795 196 239 251 271 243 245 225 177  0.0000
1706887236.7871 197 237 251 255 239 247 238 184  0.0000
1706887236.7952 192 237 250 256 251 266 240 178  0.0000
1706887236.8036 204 238 251 265 244 246 235 180  0.0000
1706887236.8113 196 244 241 246 243 241 212 167  0.0000
1706887236.8188 201 230 243 235 213 230 223 175  0.0000
