% Edge sensor logfile normalized 'log_20231228_111734.253/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1703758658.1292 475 514 477 474 600 919 922 694  0.0513
1703758658.1374 458 494 464 463 588 907 897 680  0.0493
1703758658.1453 435 487 468 456 588 909 935 711  0.0511
1703758658.1533 429 482 471 472 598 894 947 737  0.0512
1703758658.1615 432 487 462 467 582 894 945 742  0.0506
1703758658.1693 379 462 449 445 560 882 940 720  0.0495
1703758658.1774 432 505 488 487 590 887 970 762  0.0507
1703758658.1854 419 498 483 474 580 897 955 757  0.0506
1703758658.1932 409 489 471 465 580 870 955 748  0.0499
1703758658.2012 415 496 483 470 580 885 977 768  0.0503
1703758658.2092 422 496 494 483 586 885 965 793  0.0505
1703758658.2172 442 489 473 474 568 867 945 762  0.0493
1703758658.2253 405 473 460 454 556 853 920 742  0.0485
1703758658.2333 412 496 481 478 584 875 942 785  0.0502
1703758658.2411 438 498 481 503 596 897 957 768  0.0512
1703758658.2491 409 476 466 472 580 877 927 751  0.0501
1703758658.2572 425 476 451 450 584 867 912 759  0.0500
1703758658.2650 438 494 471 485 596 904 935 754  0.0513
1703758658.2732 438 487 475 487 612 902 920 754  0.0520
1703758658.2812 429 492 479 470 618 889 922 723  0.0520
1703758658.2891 402 482 466 481 616 914 912 737  0.0524
1703758658.2970 448 512 494 505 650 929 940 782  0.0544
1703758658.3052 412 489 473 487 636 929 907 734  0.0536
1703758658.3132 422 496 486 496 654 943 915 728  0.0548
1703758658.3211 429 519 490 503 666 955 897 737  0.0556
1703758658.3294 445 512 522 521 682 968 930 731  0.0566
1703758658.3373 425 501 498 516 678 963 900 723  0.0564
1703758658.3451 412 505 524 516 674 955 892 717  0.0561
1703758658.3533 432 512 528 529 686 973 915 765  0.0569
1703758658.3613 452 526 552 554 706 992 907 734  0.0586
1703758658.3692 462 523 533 538 700 958 872 700  0.0579
1703758658.3772 445 530 563 569 724 1000 920 745  0.0608
1703758658.3851 468 537 571 565 714 1000 912 790  0.0597
1703758658.3930 455 539 548 560 720 1000 917 799  0.0603
1703758658.4014 438 526 541 538 700 980 910 824  0.0579
1703758658.4092 501 558 563 567 732 1000 957 875  0.0616
1703758658.4171 498 555 563 583 753 1000 965 937  0.0639
1703758658.4252 495 553 554 558 748 1000 975 968  0.0627
1703758658.4330 488 548 550 576 753 1000 990 997  0.0636
1703758658.4410 485 562 565 583 769 1000 1000 1000  0.0650
1703758658.4488 495 537 539 565 744 992 977 1000  0.0626
1703758658.4567 468 535 537 549 726 965 960 991  0.0607
1703758658.4646 491 546 554 587 746 995 995 1000  0.0634
1703758658.4727 518 574 591 611 767 1000 1000 1000  0.0661
1703758658.4816 511 533 539 572 730 982 987 1000  0.0615
1703758658.4895 498 526 550 578 722 973 990 1000  0.0608
1703758658.4967 511 551 556 580 740 997 987 1000  0.0627
1703758658.5048 508 555 571 587 738 992 995 1000  0.0627
1703758658.5126 501 548 558 589 730 975 982 1000  0.0620
1703758658.5207 491 544 548 572 742 975 1000 1000  0.0626
1703758658.5296 547 585 580 605 769 1000 1000 1000  0.0660
1703758658.5377 488 544 552 576 738 965 975 1000  0.0624
1703758658.5446 504 558 558 580 738 985 985 1000  0.0625
1703758658.5538 537 567 573 605 753 997 997 1000  0.0648
1703758658.5606 544 583 578 598 771 1000 982 1000  0.0658
1703758658.5686 508 571 569 594 744 968 977 1000  0.0635
1703758658.5776 501 558 556 583 755 963 980 1000  0.0640
1703758658.5856 518 558 571 605 761 990 1000 1000  0.0654
1703758658.5936 524 583 567 598 753 973 975 1000  0.0645
1703758658.6016 501 558 550 560 734 960 965 1000  0.0616
1703758658.6096 508 551 561 592 765 1000 997 1000  0.0651
1703758658.6176 511 564 578 596 773 997 1000 1000  0.0658
1703758658.6254 508 555 563 585 746 977 997 1000  0.0634
1703758658.6335 481 528 543 574 736 968 975 1000  0.0621
1703758658.6415 531 558 556 589 751 985 982 1000  0.0639
1703758658.6495 511 576 580 594 761 995 985 1000  0.0649
1703758658.6574 504 539 567 585 742 977 970 1000  0.0630
1703758658.6655 511 553 578 583 744 987 987 1000  0.0631
1703758658.6735 524 576 563 605 746 985 1000 1000  0.0641
1703758658.6814 504 546 543 583 730 973 980 1000  0.0618
1703758658.6894 485 539 533 556 722 965 972 1000  0.0604
1703758658.6972 514 555 565 578 751 985 992 1000  0.0635
1703758658.7053 537 567 573 605 763 982 985 1000  0.0655
1703758658.7133 498 558 558 576 732 965 957 1000  0.0618
1703758658.7214 501 555 548 572 740 968 970 1000  0.0624
1703758658.7293 504 555 569 596 759 990 1000 1000  0.0648
1703758658.7373 514 569 578 587 732 977 980 1000  0.0621
1703758658.7452 511 555 554 583 728 970 965 1000  0.0616
1703758658.7532 498 551 554 583 751 987 990 1000  0.0637
1703758658.7614 547 574 582 596 761 997 992 1000  0.0650
1703758658.7693 488 548 556 565 732 975 982 1000  0.0616
1703758658.7773 514 560 561 580 740 973 987 1000  0.0627
1703758658.7853 518 569 591 587 744 990 992 1000  0.0633
1703758658.7931 528 555 571 598 748 985 1000 1000  0.0640
1703758658.8011 508 548 567 578 736 960 985 1000  0.0623
1703758658.8093 514 548 550 563 738 953 972 1000  0.0620
1703758658.8172 514 555 563 587 748 985 1000 1000  0.0636
1703758658.8252 541 569 563 589 751 973 975 1000  0.0639
1703758658.8334 501 542 552 572 718 953 967 1000  0.0602
1703758658.8412 518 571 563 589 751 990 1000 1000  0.0639
1703758658.8492 524 562 567 596 757 990 997 1000  0.0647
1703758658.8574 508 558 552 583 751 977 982 1000  0.0637
1703758658.8653 485 535 543 567 738 977 975 1000  0.0621
1703758658.8731 528 574 578 583 732 973 992 1000  0.0620
1703758658.8811 511 569 571 594 755 973 1000 1000  0.0644
1703758658.8891 488 551 567 585 738 980 985 1000  0.0626
1703758658.8972 511 564 567 592 742 980 1000 1000  0.0633
1703758658.9053 531 571 569 603 771 1000 997 1000  0.0660
1703758658.9132 511 548 563 569 740 973 975 1000  0.0624
1703758658.9210 478 548 543 556 718 965 977 1000  0.0600
1703758658.9290 514 564 565 587 732 985 992 1000  0.0621
1703758658.9369 521 558 569 596 755 992 995 1000  0.0645
1703758658.9451 495 551 558 569 734 977 987 1000  0.0618
1703758658.9532 495 548 558 563 734 960 982 1000  0.0617
1703758658.9611 508 553 567 605 757 987 997 1000  0.0651
1703758658.9689 528 574 567 576 740 980 992 1000  0.0626
1703758658.9770 504 555 552 569 726 965 970 1000  0.0611
1703758658.9848 481 553 569 583 746 987 980 1000  0.0633
1703758658.9928 537 578 593 629 765 985 987 1000  0.0671
1703758659.0013 511 544 541 574 724 965 985 1000  0.0609
1703758659.0095 521 558 552 592 730 985 975 1000  0.0620
1703758659.0174 518 567 567 587 744 973 997 1000  0.0633
1703758659.0254 514 562 569 605 751 987 990 1000  0.0646
1703758659.0335 504 546 554 580 738 968 982 1000  0.0625
1703758659.0413 495 548 556 552 722 965 977 1000  0.0604
1703758659.0495 514 564 573 592 751 1000 1000 1000  0.0640
1703758659.0575 521 564 563 572 742 973 980 1000  0.0626
1703758659.0654 498 542 546 565 732 968 970 1000  0.0616
1703758659.0735 504 569 565 583 755 985 1000 1000  0.0640
1703758659.0819 518 567 580 603 769 1000 1000 1000  0.0659
1703758659.0889 511 560 561 587 732 982 995 1000  0.0621
1703758659.0970 508 544 541 569 732 955 985 997  0.0616
1703758659.1052 518 560 580 587 744 990 1000 1000  0.0633
1703758659.1131 534 569 576 589 742 975 982 1000  0.0632
1703758659.1213 521 539 554 583 738 963 980 1000  0.0626
1703758659.1292 524 553 558 596 748 977 970 1000  0.0639
1703758659.1371 537 576 571 607 761 992 997 1000  0.0655
1703758659.1451 504 546 554 572 728 963 962 1000  0.0613
1703758659.1531 488 539 531 574 728 960 967 1000  0.0614
1703758659.1610 524 558 561 576 744 975 985 1000  0.0629
1703758659.1693 528 574 561 589 761 975 980 1000  0.0647
1703758659.1772 508 555 554 569 738 980 975 1000  0.0622
1703758659.1851 501 560 550 567 726 970 962 1000  0.0610
1703758659.1930 528 571 578 592 755 1000 1000 1000  0.0644
1703758659.2010 514 560 563 592 736 973 987 1000  0.0627
1703758659.2089 491 535 541 567 716 963 972 1000  0.0599
1703758659.2171 504 548 563 578 730 992 980 1000  0.0617
1703758659.2251 534 569 582 583 751 1000 1000 1000  0.0637
1703758659.2330 485 546 548 576 734 980 985 1000  0.0620
1703758659.2410 498 546 565 587 744 985 982 1000  0.0633
1703758659.2490 518 562 563 576 744 985 1000 1000  0.0629
1703758659.2570 521 562 571 578 753 995 1000 1000  0.0637
1703758659.2651 518 551 558 587 732 955 975 1000  0.0621
1703758659.2729 514 546 546 567 732 980 982 1000  0.0616
1703758659.2809 534 564 571 578 744 990 987 1000  0.0630
1703758659.2889 521 562 567 574 732 973 965 1000  0.0618
1703758659.2967 488 546 546 556 720 953 960 1000  0.0602
1703758659.3050 524 569 558 589 759 992 1000 1000  0.0646
1703758659.3130 534 585 578 611 761 990 997 1000  0.0657
1703758659.3209 511 551 567 572 732 965 985 1000  0.0617
1703758659.3289 501 560 567 563 734 985 977 1000  0.0617
1703758659.3370 528 548 571 585 742 985 995 1000  0.0630
1703758659.3449 514 564 576 578 742 982 985 1000  0.0628
1703758659.3531 511 558 563 587 740 973 992 1000  0.0629
1703758659.3611 524 548 558 580 738 977 985 1000  0.0625
1703758659.3690 518 571 586 600 765 995 1000 1000  0.0655
1703758659.3768 495 560 554 567 732 977 987 1000  0.0616
1703758659.3849 478 535 550 572 726 970 972 1000  0.0611
1703758659.3930 537 567 573 569 734 980 990 1000  0.0618
1703758659.4010 541 560 582 592 755 968 982 1000  0.0644
1703758659.4090 511 548 565 583 736 982 967 1000  0.0624
1703758659.4168 495 539 558 585 738 968 992 1000  0.0626
1703758659.4248 528 576 582 611 753 997 1000 1000  0.0651
1703758659.4328 511 567 561 587 748 977 985 1000  0.0636
