% Edge sensor logfile normalized 'log_20231228_101122.585/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1703754686.3785 419 507 522 558 839 1000 812 550  0.0564
1703754686.3865 412 503 498 543 827 1000 807 545  0.0551
1703754686.3945 405 514 516 541 839 1000 783 562  0.0548
1703754686.4023 412 519 520 552 843 1000 817 573  0.0573
1703754686.4105 422 507 503 547 855 1000 810 548  0.0564
1703754686.4185 376 501 490 516 839 1000 798 556  0.0547
1703754686.4265 419 526 518 560 871 1000 822 567  0.0584
1703754686.4345 402 510 507 558 879 1000 822 593  0.0596
1703754686.4423 422 503 501 554 865 1000 812 590  0.0585
1703754686.4505 386 480 498 567 859 1000 812 604  0.0595
1703754686.4585 432 526 516 580 855 1000 805 604  0.0595
1703754686.4664 382 485 498 563 855 1000 770 550  0.0549
1703754686.4744 386 489 496 585 865 1000 770 567  0.0566
1703754686.4825 405 505 492 574 881 1000 738 548  0.0538
1703754686.4904 389 519 511 605 865 995 730 531  0.0537
1703754686.4984 379 503 490 589 855 968 700 525  0.0498
1703754686.5065 396 505 507 605 875 997 705 525  0.0516
1703754686.5143 422 517 505 607 871 970 695 528  0.0507
1703754686.5223 392 505 505 598 875 975 693 511  0.0503
1703754686.5305 379 498 490 596 869 953 678 505  0.0490
1703754686.5385 419 521 516 636 895 987 695 522  0.0528
1703754686.5465 396 510 498 592 881 963 663 508  0.0483
1703754686.5545 386 494 496 603 861 946 675 488  0.0488
1703754686.5624 415 528 522 625 889 963 690 525  0.0517
1703754686.5704 422 537 516 636 901 963 670 539  0.0512
1703754686.5786 419 517 503 603 883 931 643 483  0.0474
1703754686.5866 425 521 507 638 891 946 658 500  0.0503
1703754686.5947 462 539 509 640 917 968 650 511  0.0506
1703754686.6027 402 521 507 629 905 933 635 491  0.0487
1703754686.6105 396 539 501 623 895 931 625 488  0.0477
1703754686.6186 422 542 524 651 919 955 643 542  0.0508
1703754686.6266 415 521 516 645 903 951 643 522  0.0502
1703754686.6346 382 501 505 636 881 916 610 480  0.0471
1703754686.6425 425 526 526 665 911 933 630 463  0.0507
1703754686.6509 412 533 535 660 907 931 615 474  0.0495
1703754686.6587 419 535 505 649 915 902 596 491  0.0476
1703754686.6666 422 521 518 656 905 916 605 480  0.0486
1703754686.6750 452 544 528 691 925 904 600 528  0.0508
1703754686.6829 396 519 511 643 897 887 586 485  0.0462
1703754686.6907 405 523 505 654 903 882 566 466  0.0461
1703754686.6988 438 533 524 658 917 882 596 491  0.0477
1703754686.7068 425 542 518 669 915 887 576 488  0.0477
1703754686.7147 445 533 526 662 893 858 546 463  0.0452
1703754686.7231 485 555 550 691 935 880 586 477  0.0497
1703754686.7310 508 587 569 696 951 897 591 477  0.0507
1703754686.7389 528 599 576 707 939 885 578 505  0.0512
1703754686.7469 574 624 593 700 949 897 598 480  0.0513
1703754686.7548 673 671 631 720 953 899 588 500  0.0552
1703754686.7628 709 724 644 711 931 889 576 485  0.1081
1703754686.7712 805 751 659 725 939 867 578 466  0.1076
1703754686.7791 841 808 698 738 957 907 596 500  0.1093
1703754686.7870 924 854 734 749 957 929 608 502  0.1102
1703754686.7950 920 876 766 753 951 907 588 500  0.1089
1703754686.8028 973 906 798 796 969 941 643 528  0.1120
1703754686.8109 996 958 835 807 979 929 625 536  0.1110
1703754686.8192 1000 956 858 824 977 926 623 542  0.1108
1703754686.8270 1000 965 854 818 965 933 628 514  0.1112
1703754686.8349 1000 984 880 847 985 963 680 590  0.1144
1703754686.8429 1000 995 884 842 983 951 643 559  0.1121
1703754686.8508 986 965 875 855 979 943 660 550  0.1130
1703754686.8589 1000 990 890 853 985 970 673 576  0.1140
1703754686.8669 1000 984 903 873 985 958 683 576  0.1145
1703754686.8750 1000 981 871 849 981 938 653 562  0.1125
1703754686.8829 1000 984 886 853 979 963 673 581  0.1139
1703754686.8909 1000 984 907 864 993 965 678 590  0.1142
1703754686.8987 1000 986 888 849 983 960 665 553  0.1134
1703754686.9068 996 970 871 831 961 951 668 570  0.1135
1703754686.9149 1000 979 886 849 975 968 660 564  0.1132
1703754686.9230 1000 968 862 824 971 938 653 559  0.1125
1703754686.9310 1000 958 850 818 969 941 650 531  0.1124
1703754686.9390 976 963 867 829 963 931 658 556  0.1127
1703754686.9470 1000 958 860 835 977 951 665 559  0.1134
1703754686.9549 990 954 839 802 965 948 645 542  0.1122
1703754686.9629 993 945 830 800 971 926 635 559  0.1114
1703754686.9709 990 945 839 813 967 936 640 548  0.1118
1703754686.9788 960 940 826 804 961 924 635 531  0.1114
1703754686.9870 976 943 811 784 949 931 633 533  0.1114
1703754686.9951 993 936 835 815 981 953 640 531  0.1120
1703754687.0030 990 963 841 807 959 933 638 542  0.1117
1703754687.0110 990 947 841 813 963 936 648 545  0.1122
1703754687.0190 983 956 845 829 975 946 658 545  0.1129
1703754687.0268 1000 968 860 809 957 933 650 556  0.1123
1703754687.0350 973 954 845 809 967 958 648 550  0.1125
1703754687.0430 986 947 839 804 953 936 645 539  0.1121
1703754687.0510 1000 977 858 815 963 941 663 564  0.1131
1703754687.0590 986 961 847 818 963 941 645 542  0.1121
1703754687.0669 960 949 837 811 961 938 648 542  0.1123
1703754687.0749 986 956 854 824 973 951 658 567  0.1129
1703754687.0831 993 968 858 844 981 955 650 548  0.1126
1703754687.0910 996 972 854 811 961 929 635 528  0.1115
1703754687.0990 986 956 845 822 965 946 655 559  0.1127
1703754687.1070 1000 981 875 824 973 960 675 570  0.1140
1703754687.1149 990 954 850 815 967 941 653 528  0.1126
1703754687.1229 970 940 839 809 951 931 643 536  0.1119
1703754687.1311 1000 965 850 831 969 946 678 579  0.1141
1703754687.1390 1000 970 856 815 963 948 653 539  0.1126
1703754687.1470 980 936 835 802 949 929 638 548  0.1116
1703754687.1552 1000 958 858 827 979 958 655 528  0.1129
1703754687.1630 1000 974 856 827 971 951 663 593  0.1132
1703754687.1712 986 958 843 818 967 948 658 533  0.1129
1703754687.1783 970 949 830 804 961 941 655 550  0.1127
1703754687.1873 1000 956 856 820 973 965 663 567  0.1134
1703754687.1951 996 963 835 804 959 929 638 539  0.1116
1703754687.2032 980 945 839 807 957 948 650 553  0.1125
1703754687.2112 990 947 852 815 961 968 663 570  0.1134
1703754687.2185 1000 949 850 813 969 929 645 553  0.1120
1703754687.2266 990 931 830 793 949 926 628 519  0.1111
1703754687.2344 1000 949 858 818 961 936 655 556  0.1126
1703754687.2423 980 947 843 813 955 943 650 550  0.1124
1703754687.2502 976 931 841 809 957 943 638 559  0.1118
1703754687.2592 993 947 843 798 953 929 638 522  0.1116
1703754687.2663 1000 961 845 809 981 960 665 564  0.1134
1703754687.2745 1000 963 850 815 957 933 643 519  0.1119
1703754687.2824 996 947 830 815 963 948 660 542  0.1130
1703754687.2904 1000 972 862 815 951 941 648 536  0.1123
1703754687.2989 1000 954 854 820 963 943 658 548  0.1129
1703754687.3071 1000 949 852 813 951 946 630 514  0.1114
1703754687.3151 986 943 847 829 975 955 655 545  0.1128
1703754687.3223 1000 974 860 827 967 926 648 559  0.1121
1703754687.3312 983 943 845 822 953 929 645 545  0.1120
1703754687.3391 986 936 837 813 943 933 648 536  0.1122
1703754687.3471 1000 961 852 822 977 968 665 579  0.1135
1703754687.3553 1000 963 854 820 965 931 640 533  0.1117
1703754687.3631 973 938 841 804 947 929 633 539  0.1113
1703754687.3702 1000 968 850 820 973 955 670 564  0.1137
1703754687.3793 1000 968 852 818 979 955 665 548  0.1134
1703754687.3871 1000 968 852 804 957 929 630 531  0.1112
1703754687.3953 980 943 830 807 963 938 648 539  0.1123
1703754687.4032 1000 961 860 822 973 953 668 553  0.1135
1703754687.4110 963 956 843 811 957 938 648 556  0.1123
1703754687.4192 966 949 837 820 965 933 638 539  0.1117
1703754687.4271 996 954 845 813 973 958 665 570  0.1134
1703754687.4351 1000 970 862 827 971 948 648 550  0.1124
1703754687.4423 953 945 835 804 949 938 630 511  0.1113
1703754687.4512 996 958 837 818 973 953 655 536  0.1128
1703754687.4591 1000 956 852 829 973 955 660 556  0.1131
1703754687.4671 996 943 835 822 973 943 638 536  0.1118
1703754687.4751 993 954 850 811 961 948 650 542  0.1125
1703754687.4830 996 961 847 824 973 948 663 562  0.1132
1703754687.4904 1000 954 832 798 953 933 635 542  0.1115
1703754687.4993 960 927 830 800 951 921 638 531  0.1115
1703754687.5072 1000 965 856 815 965 953 655 545  0.1128
1703754687.5142 1000 958 841 807 973 960 650 536  0.1126
1703754687.5233 996 945 845 820 957 926 630 519  0.1112
1703754687.5303 990 952 843 813 963 946 658 550  0.1129
1703754687.5383 1000 965 847 827 975 953 650 559  0.1125
1703754687.5474 980 949 843 811 961 926 643 533  0.1118
1703754687.5542 1000 949 850 820 979 951 658 556  0.1129
1703754687.5623 993 949 862 824 973 975 660 576  0.1133
1703754687.5713 1000 965 845 804 963 951 638 522  0.1119
1703754687.5783 963 929 830 793 947 941 653 531  0.1126
1703754687.5864 1000 961 845 827 981 938 648 539  0.1123
1703754687.5953 1000 961 852 809 953 936 635 531  0.1115
1703754687.6022 960 938 852 807 957 933 638 533  0.1117
1703754687.6102 1000 947 837 809 957 938 655 550  0.1126
1703754687.6194 1000 970 858 835 987 955 668 570  0.1136
1703754687.6264 980 940 843 813 967 951 643 539  0.1121
1703754687.6344 970 940 835 820 959 919 633 536  0.1112
1703754687.6433 1000 968 852 818 975 955 655 559  0.1128
1703754687.6503 986 956 843 824 965 958 653 550  0.1127
1703754687.6585 970 929 832 791 943 926 625 522  0.1109
1703754687.6666 990 943 841 811 971 951 663 550  0.1132
1703754687.6747 993 956 862 813 977 960 655 553  0.1129
1703754687.6827 996 943 837 813 961 941 645 528  0.1121
1703754687.6906 983 943 832 811 953 936 658 556  0.1128
1703754687.6985 986 949 854 835 973 960 665 579  0.1134
1703754687.7065 1000 940 837 815 967 958 648 545  0.1125
1703754687.7147 970 933 820 802 973 929 643 536  0.1119
1703754687.7227 1000 965 850 813 955 958 668 567  0.1136
1703754687.7307 1000 963 845 822 969 958 665 564  0.1134
1703754687.7385 976 956 845 822 969 943 638 531  0.1118
1703754687.7466 980 958 845 802 965 941 645 556  0.1121
1703754687.7548 993 970 850 822 971 963 663 556  0.1133
