% Edge sensor logfile normalized 'log_20240202_161748.666/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887073.5799 0 2 3 0 0 1 0 1  0.0000
1706887073.5872 3 3 7 0 0 0 0 0  0.0000
1706887073.5959 0 0 0 0 0 1 0 3  0.0000
1706887073.6044 0 0 0 0 0 7 9 10  0.0000
1706887073.6116 0 0 1 3 8 13 19 20  0.0000
1706887073.6191 3 9 16 16 15 15 11 14  0.0000
1706887073.6276 5 7 4 0 4 9 4 2  0.0000
1706887073.6349 9 15 15 10 13 8 0 1  0.0000
1706887073.6435 24 19 14 9 1 0 5 3  0.0000
1706887073.6531 7 12 4 4 1 0 0 0  0.0000
1706887073.6593 3 0 0 0 0 0 0 0  0.0000
1706887073.6669 0 0 0 0 0 0 1 2  0.0000
1706887073.6763 0 0 0 0 1 6 8 9  0.0000
1706887073.6838 0 0 0 0 0 7 3 0  0.0000
1706887073.6915 3 5 6 6 2 5 0 0  0.0000
1706887073.7001 0 5 0 0 0 0 0 1  0.0000
1706887073.7074 6 3 3 0 0 0 4 0  0.0000
1706887073.7149 1 0 0 0 2 1 0 0  0.0000
1706887073.7243 0 6 0 2 0 0 0 1  0.0000
1706887073.7317 0 0 0 0 0 1 5 0  0.0000
1706887073.7393 0 3 3 6 0 1 2 4  0.0000
1706887073.7477 4 0 2 0 0 0 0 4  0.0000
1706887073.7550 0 0 0 0 0 0 0 0  0.0000
1706887073.7634 1 0 0 1 0 0 0 0  0.0000
1706887073.7720 0 7 0 0 0 0 3 3  0.0000
1706887073.7789 0 0 0 0 0 0 0 0  0.0000
1706887073.7874 0 0 1 6 4 0 0 0  0.0000
1706887073.7961 0 0 0 0 0 0 0 0  0.0000
1706887073.8035 0 0 0 0 0 0 0 0  0.0000
1706887073.8113 0 0 0 0 0 0 0 0  0.0000
1706887073.8201 0 0 0 0 0 0 1 9  0.0000
1706887073.8272 0 0 0 0 0 0 6 7  0.0000
1706887073.8356 0 0 0 0 13 22 12 5  0.0000
1706887073.8443 0 0 0 12 20 15 11 3  0.0000
1706887073.8516 5 8 7 7 2 0 2 1  0.0000
1706887073.8591 0 4 5 7 2 2 0 4  0.0000
1706887073.8677 0 2 4 0 0 0 0 0  0.0000
1706887073.8758 2 0 0 0 0 1 0 3  0.0000
1706887073.8832 0 0 1 0 0 2 0 0  0.0000
1706887073.8918 0 0 0 0 0 0 0 4  0.0000
1706887073.8992 0 0 0 0 0 3 13 5  0.0000
1706887073.9068 0 0 6 9 0 0 3 1  0.0000
1706887073.9165 0 5 2 1 1 2 0 0  0.0000
1706887073.9234 3 0 4 0 3 7 2 5  0.0000
1706887073.9318 1 0 3 0 0 0 0 4  0.0000
1706887073.9405 1 1 0 1 0 0 0 0  0.0000
1706887073.9478 0 0 0 0 0 9 2 7  0.0000
1706887073.9554 0 0 0 0 6 4 13 17  0.0000
1706887073.9641 0 1 0 9 8 12 21 18  0.0000
1706887073.9713 4 14 20 20 20 16 10 15  0.0000
1706887073.9796 22 23 15 8 7 2 1 12  0.0000
1706887073.9882 0 0 0 0 0 0 0 2  0.0000
1706887073.9956 11 9 3 3 3 9 8 6  0.0000
1706887074.0031 0 5 0 0 0 0 0 0  0.0000
1706887074.0127 0 0 0 0 0 0 0 0  0.0000
1706887074.0190 0 0 0 0 2 3 5 2  0.0000
1706887074.0273 2 1 2 6 4 4 0 0  0.0000
1706887074.0359 0 0 2 0 0 0 0 0  0.0000
1706887074.0433 10 7 6 0 0 0 2 6  0.0000
1706887074.0517 0 0 0 0 0 3 4 0  0.0000
1706887074.0603 1 6 2 0 0 0 0 0  0.0000
1706887074.0676 1 1 4 0 5 7 7 2  0.0000
1706887074.0748 0 0 4 5 0 2 0 0  0.0000
1706887074.0834 0 0 1 2 0 0 0 0  0.0000
1706887074.0909 4 0 0 0 0 0 0 3  0.0000
1706887074.0995 0 0 0 0 0 0 0 3  0.0000
1706887074.1080 0 4 0 0 0 0 0 2  0.0000
1706887074.1154 0 0 0 0 0 10 4 1  0.0000
1706887074.1237 0 0 0 1 0 1 0 0  0.0000
1706887074.1324 0 0 4 1 0 0 0 0  0.0000
1706887074.1388 3 0 0 0 0 0 0 0  0.0000
1706887074.1475 0 0 0 0 0 0 0 1  0.0000
1706887074.1562 0 0 0 0 0 0 0 0  0.0000
1706887074.1636 0 0 0 0 0 1 0 0  0.0000
1706887074.1713 0 0 0 0 0 0 1 4  0.0000
1706887074.1797 0 2 2 5 16 18 12 0  0.0000
1706887074.1871 0 0 0 0 0 0 0 0  0.0000
1706887074.1955 0 9 18 6 6 5 0 0  0.0000
1706887074.2042 20 18 11 3 2 1 0 3  0.0000
1706887074.2115 4 2 0 0 0 0 4 2  0.0000
1706887074.2191 0 0 0 0 0 1 0 2  0.0000
1706887074.2284 0 2 3 7 3 2 6 1  0.0000
1706887074.2358 0 2 0 0 1 3 5 0  0.0000
1706887074.2432 0 0 0 0 3 0 0 0  0.0000
1706887074.2518 0 4 8 0 3 4 0 0  0.0000
1706887074.2589 0 3 0 0 0 0 3 6  0.0000
1706887074.2674 1 0 0 0 0 4 1 2  0.0000
1706887074.2758 1 1 1 0 0 0 0 0  0.0000
1706887074.2830 0 0 2 0 1 4 0 0  0.0000
1706887074.2916 0 0 0 0 0 0 0 0  0.0000
1706887074.3003 0 3 2 1 8 13 19 22  0.0000
1706887074.3076 3 1 2 1 0 0 0 0  0.0000
1706887074.3151 0 2 3 5 16 21 21 25  0.0000
1706887074.3244 11 17 18 21 14 10 4 11  0.0000
1706887074.3317 22 16 6 4 0 2 4 9  0.0000
1706887074.3393 8 4 2 0 3 1 0 0  0.0000
1706887074.3479 0 4 2 2 1 1 2 0  0.0000
1706887074.3553 2 8 8 0 0 0 0 0  0.0000
1706887074.3629 0 0 0 0 0 0 0 0  0.0000
1706887074.3725 0 0 0 0 1 5 1 2  0.0000
1706887074.3795 0 0 0 0 0 0 0 0  0.0000
1706887074.3871 0 0 0 1 6 10 2 3  0.0000
1706887074.3958 0 1 0 2 0 0 0 0  0.0000
1706887074.4032 0 0 0 2 0 5 0 0  0.0000
1706887074.4117 1 4 5 4 0 0 0 0  0.0000
1706887074.4202 0 1 0 0 1 0 0 0  0.0000
1706887074.4273 0 0 0 0 0 0 0 0  0.0000
1706887074.4359 3 2 0 0 0 0 8 7  0.0000
1706887074.4443 0 0 0 5 3 1 0 0  0.0000
1706887074.4517 0 0 0 3 0 0 0 0  0.0000
1706887074.4592 1 1 0 4 3 4 4 0  0.0000
1706887074.4677 0 0 5 4 0 0 0 0  0.0000
1706887074.4758 2 8 3 0 0 0 0 0  0.0000
1706887074.4834 0 1 1 0 0 0 0 0  0.0000
1706887074.4921 0 0 0 0 0 0 0 0  0.0000
1706887074.4996 0 0 0 0 0 0 0 0  0.0000
1706887074.5072 1 0 3 3 6 6 0 0  0.0000
1706887074.5158 0 0 0 0 0 0 0 0  0.0000
1706887074.5230 0 0 0 0 0 2 5 8  0.0000
1706887074.5317 0 0 0 7 14 17 13 9  0.0000
1706887074.5403 8 17 18 9 5 6 1 0  0.0000
1706887074.5476 0 0 0 0 2 0 4 1  0.0000
1706887074.5549 14 7 2 2 3 0 0 0  0.0000
1706887074.5634 1 3 3 1 0 0 0 0  0.0000
1706887074.5719 2 1 4 2 0 1 2 2  0.0000
1706887074.5790 0 0 0 1 0 4 0 5  0.0000
1706887074.5876 0 0 0 0 0 0 1 0  0.0000
1706887074.5950 8 2 3 4 0 0 0 8  0.0000
1706887074.6034 0 0 0 2 10 10 13 9  0.0000
1706887074.6121 0 0 0 0 0 0 1 2  0.0000
1706887074.6195 7 13 8 4 0 1 0 1  0.0000
1706887074.6274 3 3 2 0 3 0 0 4  0.0000
1706887074.6359 0 0 0 0 0 1 0 0  0.0000
1706887074.6430 8 5 1 1 0 0 2 10  0.0000
1706887074.6516 7 4 0 0 4 15 20 11  0.0000
1706887074.6603 0 0 4 13 17 18 16 9  0.0000
1706887074.6677 0 0 0 4 5 1 3 2  0.0000
1706887074.6751 5 14 24 25 15 10 11 8  0.0000
1706887074.6839 13 13 12 10 0 0 2 1  0.0000
1706887074.6912 5 9 3 3 0 0 0 0  0.0000
1706887074.6998 2 0 0 0 0 0 0 0  0.0000
1706887074.7076 0 0 1 1 2 8 5 1  0.0000
1706887074.7149 1 0 0 0 0 0 0 0  0.0000
1706887074.7233 0 0 0 0 0 1 0 0  0.0000
1706887074.7330 0 0 0 0 0 3 0 0  0.0000
1706887074.7393 3 3 5 0 0 0 0 0  0.0000
1706887074.7469 4 0 0 0 1 1 0 0  0.0000
1706887074.7555 0 4 0 0 1 4 2 0  0.0000
1706887074.7636 4 0 1 0 0 0 5 0  0.0000
1706887074.7712 1 0 0 1 0 0 2 0  0.0000
1706887074.7805 0 0 2 0 2 6 3 1  0.0000
1706887074.7878 6 4 2 0 0 3 0 0  0.0000
1706887074.7955 8 1 0 0 0 0 1 0  0.0000
1706887074.8042 4 2 0 2 0 0 0 0  0.0000
1706887074.8116 0 1 4 0 0 0 0 3  0.0000
1706887074.8191 0 0 0 0 0 0 0 0  0.0000
1706887074.8284 0 0 1 2 2 2 2 0  0.0000
1706887074.8357 0 7 2 0 0 0 0 0  0.0000
1706887074.8434 0 0 0 0 0 0 0 0  0.0000
1706887074.8522 0 0 0 0 0 0 0 0  0.0000
1706887074.8596 0 0 0 0 0 0 0 5  0.0000
1706887074.8672 0 0 0 0 0 0 0 4  0.0000
1706887074.8755 0 0 0 0 0 2 26 19  0.0000
1706887074.8829 0 0 1 12 18 15 2 0  0.0000
1706887074.8915 8 10 9 7 0 0 0 0  0.0000
1706887074.9001 6 1 4 9 0 0 2 0  0.0000
1706887074.9074 8 2 0 0 0 0 0 0  0.0000
1706887074.9149 0 0 0 0 0 0 2 0  0.0000
1706887074.9245 0 0 4 0 0 6 8 3  0.0000
1706887074.9318 1 0 0 1 4 0 2 1  0.0000
1706887074.9393 0 0 0 0 0 3 0 6  0.0000
1706887074.9480 0 0 0 4 4 2 2 0  0.0000
1706887074.9553 3 3 6 7 3 0 0 0  0.0000
1706887074.9638 4 0 0 0 0 0 1 9  0.0000
1706887074.9725 1 5 3 0 0 1 0 0  0.0000
1706887074.9794 1 4 0 1 1 3 0 0  0.0000
1706887074.9869 0 0 0 0 2 0 3 3  0.0000
1706887074.9956 0 0 0 8 2 4 6 6  0.0000
1706887075.0029 0 3 1 1 9 14 15 18  0.0000
1706887075.0114 12 13 24 22 17 14 9 9  0.0000
1706887075.0201 18 8 14 9 6 5 0 5  0.0000
1706887075.0271 2 3 1 3 0 0 0 3  0.0000
1706887075.0357 18 7 9 5 8 4 17 7  0.0000
1706887075.0443 6 10 11 15 8 5 0 0  0.0000
1706887075.0515 2 1 0 0 0 0 0 0  0.0000
1706887075.0592 0 0 0 0 0 0 0 1  0.0000
1706887075.0678 0 2 1 0 1 0 3 1  0.0000
1706887075.0757 0 0 1 0 0 0 0 0  0.0000
1706887075.0834 5 5 1 0 0 2 5 11  0.0000
1706887075.0930 0 0 0 2 2 1 3 0  0.0000
1706887075.0992 0 1 3 1 3 0 2 1  0.0000
1706887075.1078 3 4 0 5 4 6 2 3  0.0000
1706887075.1164 0 0 0 2 0 4 2 0  0.0000
1706887075.1234 2 0 0 0 0 0 0 0  0.0000
1706887075.1311 5 2 0 0 0 4 5 5  0.0000
1706887075.1396 0 0 0 0 6 6 3 6  0.0000
1706887075.1469 0 0 1 2 0 3 0 0  0.0000
1706887075.1556 0 0 0 0 2 4 1 0  0.0000
1706887075.1643 0 0 0 0 0 0 0 0  0.0000
1706887075.1717 1 0 3 0 0 0 0 0  0.0000
1706887075.1790 4 0 0 0 0 0 0 0  0.0000
1706887075.1875 0 0 0 0 0 0 0 0  0.0000
1706887075.1949 0 0 0 0 0 0 0 0  0.0000
1706887075.2037 0 0 0 0 0 0 0 0  0.0000
1706887075.2115 0 0 0 0 0 0 0 2  0.0000
1706887075.2189 0 0 0 9 9 13 10 4  0.0000
1706887075.2271 2 0 1 3 4 4 4 7  0.0000
1706887075.2357 0 6 12 9 11 7 6 2  0.0000
1706887075.2431 20 17 13 2 4 1 1 2  0.0000
1706887075.2518 0 1 0 0 0 5 7 1  0.0000
1706887075.2601 0 0 0 0 0 1 3 7  0.0000
1706887075.2675 0 4 9 5 3 3 1 0  0.0000
1706887075.2756 0 1 2 0 4 0 0 0  0.0000
1706887075.2842 0 0 0 0 0 0 0 0  0.0000
1706887075.2916 4 10 10 0 6 3 0 2  0.0000
1706887075.2992 10 4 2 0 0 0 1 3  0.0000
1706887075.3079 0 0 0 0 0 0 1 1  0.0000
1706887075.3152 0 0 1 3 11 7 8 2  0.0000
1706887075.3233 3 0 0 0 2 1 0 3  0.0000
1706887075.3319 0 0 0 0 0 5 3 2  0.0000
1706887075.3392 0 0 4 6 3 1 7 12  0.0000
1706887075.3479 0 5 3 0 0 0 8 6  0.0000
1706887075.3554 5 1 0 0 12 26 21 13  0.0000
1706887075.3638 0 7 15 24 12 15 13 10  0.0000
1706887075.3715 23 19 15 6 7 7 10 7  0.0000
1706887075.3797 1 6 0 5 3 12 0 0  0.0000
1706887075.3870 3 0 4 6 6 6 0 0  0.0000
1706887075.3955 8 9 4 8 0 0 0 0  0.0000
1706887075.4042 5 0 0 0 0 0 0 5  0.0000
1706887075.4114 0 0 0 0 2 0 4 0  0.0000
1706887075.4190 1 0 0 0 0 0 0 0  0.0000
1706887075.4283 0 0 0 0 0 6 0 3  0.0000
1706887075.4356 0 1 4 3 4 5 0 0  0.0000
1706887075.4431 0 2 0 0 5 0 0 0  0.0000
1706887075.4527 0 5 4 7 2 0 0 6  0.0000
1706887075.4589 2 1 2 0 0 0 0 0  0.0000
1706887075.4675 0 2 0 0 0 0 0 0  0.0000
1706887075.4759 0 0 0 0 0 1 2 4  0.0000
1706887075.4832 0 0 0 1 0 7 2 0  0.0000
1706887075.4918 0 0 0 3 1 0 0 0  0.0000
1706887075.5003 0 0 0 0 2 1 0 0  0.0000
1706887075.5077 2 0 0 0 2 0 2 0  0.0000
1706887075.5153 0 1 1 0 0 0 0 0  0.0000
1706887075.5235 1 0 1 0 0 0 0 0  0.0000
1706887075.5309 0 0 0 0 0 0 0 0  0.0000
1706887075.5397 0 0 0 0 0 0 0 0  0.0000
1706887075.5484 0 0 0 0 0 2 2 0  0.0000
1706887075.5556 0 0 0 0 1 2 0 0  0.0000
1706887075.5633 0 0 0 0 0 0 3 7  0.0000
1706887075.5719 0 0 0 4 13 16 10 10  0.0000
1706887075.5790 0 9 11 5 2 0 0 0  0.0000
1706887075.5875 5 9 11 4 0 0 0 2  0.0000
1706887075.5962 15 12 10 4 1 6 6 4  0.0000
1706887075.6035 4 0 0 0 0 1 3 3  0.0000
1706887075.6112 0 0 0 4 3 6 1 0  0.0000
1706887075.6198 0 1 1 1 0 0 4 3  0.0000
1706887075.6279 0 0 0 3 3 0 0 2  0.0000
1706887075.6353 0 0 0 2 2 0 0 0  0.0000
1706887075.6439 3 2 3 0 0 5 1 2  0.0000
1706887075.6512 2 3 0 0 0 1 0 3  0.0000
1706887075.6598 0 0 0 4 7 5 1 3  0.0000
1706887075.6685 3 2 4 0 2 4 0 4  0.0000
1706887075.6754 3 0 3 4 0 0 2 0  0.0000
1706887075.6838 0 0 2 3 2 0 2 3  0.0000
1706887075.6924 4 0 1 2 4 10 18 19  0.0000
1706887075.6997 2 3 1 4 4 4 3 4  0.0000
1706887075.7072 0 1 4 15 18 14 9 11  0.0000
1706887075.7159 6 14 21 15 12 12 9 8  0.0000
1706887075.7238 18 13 8 8 2 5 11 6  0.0000
1706887075.7313 8 12 8 12 12 10 0 0  0.0000
1706887075.7400 5 5 11 4 0 0 0 0  0.0000
1706887075.7473 2 5 4 0 0 0 0 0  0.0000
1706887075.7549 9 5 0 0 0 0 0 2  0.0000
1706887075.7644 0 0 0 0 0 0 0 1  0.0000
1706887075.7716 0 0 2 0 0 0 0 0  0.0000
1706887075.7799 2 2 0 3 3 5 4 2  0.0000
1706887075.7875 0 3 3 5 0 3 0 0  0.0000
1706887075.7949 0 0 4 3 0 0 0 0  0.0000
1706887075.8036 0 1 0 2 0 0 0 0  0.0000
1706887075.8132 6 4 6 0 0 0 0 0  0.0000
1706887075.8195 4 3 0 0 0 0 0 0  0.0000
1706887075.8278 3 1 0 0 0 0 5 3  0.0000
1706887075.8364 0 0 0 0 0 5 1 0  0.0000
1706887075.8438 0 0 1 5 0 0 0 0  0.0000
1706887075.8514 3 3 0 0 2 5 2 0  0.0000
1706887075.8599 0 0 3 7 0 0 0 0  0.0000
1706887075.8673 1 4 2 0 3 0 0 0  0.0000
1706887075.8756 2 3 3 0 0 0 0 0  0.0000
1706887075.8843 0 0 0 0 0 0 0 0  0.0000
1706887075.8918 0 0 0 0 0 0 0 0  0.0000
1706887075.8995 0 0 0 0 0 4 0 0  0.0000
1706887075.9080 0 0 0 0 2 0 0 0  0.0000
1706887075.9155 0 0 0 0 0 0 11 16  0.0000
1706887075.9238 0 0 4 11 15 10 8 10  0.0000
1706887075.9314 12 14 9 2 3 0 5 7  0.0000
1706887075.9399 6 0 0 0 0 2 0 0  0.0000
1706887075.9473 2 0 0 0 0 1 2 5  0.0000
1706887075.9559 2 2 0 0 1 6 1 3  0.0000
1706887075.9633 1 4 5 4 3 6 1 4  0.0000
1706887075.9719 0 5 4 4 0 0 0 0  0.0000
1706887075.9801 0 0 0 2 0 2 0 3  0.0000
1706887075.9874 3 4 13 8 0 0 0 0  0.0000
1706887075.9959 5 0 5 0 0 0 3 2  0.0000
1706887076.0035 0 1 0 1 0 0 2 0  0.0000
1706887076.0109 0 0 1 3 8 5 0 0  0.0000
1706887076.0195 3 0 0 0 3 5 1 2  0.0000
1706887076.0278 0 0 0 1 3 9 2 3  0.0000
1706887076.0351 0 1 4 6 4 3 2 3  0.0000
1706887076.0436 2 1 4 1 0 4 15 16  0.0000
1706887076.0522 0 6 11 18 18 16 11 6  0.0000
1706887076.0596 10 7 5 2 1 2 2 3  0.0000
1706887076.0672 15 9 7 8 7 11 8 1  0.0000
1706887076.0754 15 10 7 3 6 10 7 1  0.0000
1706887076.0838 7 1 4 6 9 3 0 0  0.0000
1706887076.0914 3 2 0 0 0 0 0 0  0.0000
1706887076.1000 0 0 0 0 0 0 0 0  0.0000
1706887076.1074 0 0 0 0 0 4 0 0  0.0000
1706887076.1151 0 0 0 0 0 0 0 0  0.0000
1706887076.1234 0 2 0 3 0 0 0 0  0.0000
1706887076.1317 0 0 0 0 1 5 5 2  0.0000
1706887076.1393 0 0 0 0 1 3 0 0  0.0000
1706887076.1480 0 0 3 3 2 3 2 0  0.0000
1706887076.1553 5 2 5 3 0 0 0 0  0.0000
1706887076.1639 2 1 3 0 0 0 0 0  0.0000
1706887076.1724 3 0 0 0 0 1 0 0  0.0000
1706887076.1794 1 0 0 0 2 6 4 7  0.0000
1706887076.1869 0 0 0 0 0 0 0 0  0.0000
1706887076.1956 0 0 0 0 3 0 0 0  0.0000
1706887076.2030 0 0 0 6 1 0 0 0  0.0000
1706887076.2116 0 0 0 1 3 0 0 0  0.0000
1706887076.2203 0 3 2 0 0 0 0 0  0.0000
1706887076.2273 4 4 0 0 0 0 0 0  0.0000
1706887076.2349 0 0 0 0 0 0 0 0  0.0000
1706887076.2437 0 0 0 0 0 0 0 3  0.0000
1706887076.2511 0 0 0 0 0 0 0 8  0.0000
1706887076.2595 0 0 0 0 4 11 10 0  0.0000
1706887076.2681 0 0 0 1 4 14 11 6  0.0000
1706887076.2751 0 0 4 13 6 1 1 0  0.0000
1706887076.2838 14 19 9 0 0 3 0 0  0.0000
1706887076.2924 9 6 3 0 0 0 3 6  0.0000
1706887076.2997 0 2 0 0 0 1 1 4  0.0000
1706887076.3072 0 0 0 0 1 3 0 0  0.0000
1706887076.3158 0 0 0 6 3 3 0 1  0.0000
1706887076.3239 0 2 2 1 4 0 0 0  0.0000
1706887076.3314 0 0 3 1 7 0 0 0  0.0000
1706887076.3401 0 3 6 3 0 1 1 0  0.0000
1706887076.3474 3 8 0 0 0 0 0 0  0.0000
1706887076.3549 3 0 0 0 2 3 3 1  0.0000
1706887076.3636 8 3 0 0 0 0 0 0  0.0000
1706887076.3709 0 5 0 0 0 0 0 3  0.0000
1706887076.3791 0 0 0 1 5 7 1 0  0.0000
1706887076.3877 2 3 2 3 4 1 0 10  0.0000
1706887076.3950 1 10 3 4 1 10 15 13  0.0000
1706887076.4035 5 2 9 21 23 16 16 19  0.0000
1706887076.4122 14 12 19 15 11 7 3 4  0.0000
1706887076.4196 4 1 0 0 0 0 0 3  0.0000
1706887076.4279 9 4 7 5 6 10 9 9  0.0000
1706887076.4364 6 7 7 10 6 6 0 0  0.0000
1706887076.4436 1 3 0 0 0 0 0 0  0.0000
1706887076.4511 0 0 0 0 0 3 6 6  0.0000
1706887076.4598 0 0 0 2 0 0 0 1  0.0000
1706887076.4672 0 0 0 0 0 0 1 0  0.0000
1706887076.4755 1 3 0 0 1 10 4 6  0.0000
1706887076.4842 0 0 0 0 0 0 0 0  0.0000
1706887076.4913 0 0 1 1 2 1 0 0  0.0000
1706887076.4999 4 1 0 0 0 0 0 5  0.0000
1706887076.5075 0 0 7 7 2 0 0 0  0.0000
1706887076.5159 4 0 0 0 0 0 0 0  0.0000
1706887076.5231 2 0 0 0 0 1 0 1  0.0000
1706887076.5326 0 0 0 0 0 0 5 0  0.0000
1706887076.5389 0 2 0 0 0 0 2 0  0.0000
1706887076.5475 0 0 1 0 0 8 0 2  0.0000
1706887076.5561 0 0 0 4 1 2 2 0  0.0000
1706887076.5635 0 0 2 3 0 0 0 0  0.0000
1706887076.5710 9 3 0 0 0 0 0 0  0.0000
1706887076.5804 0 0 0 0 0 0 0 1  0.0000
1706887076.5878 0 0 0 0 0 0 0 0  0.0000
1706887076.5954 0 0 0 0 0 0 2 0  0.0000
1706887076.6042 0 0 0 0 0 0 2 4  0.0000
1706887076.6116 0 0 0 0 8 9 14 5  0.0000
1706887076.6192 3 5 5 1 0 0 4 4  0.0000
1706887076.6283 0 0 10 11 5 5 1 0  0.0000
1706887076.6356 9 9 4 4 4 0 0 0  0.0000
1706887076.6432 12 0 0 0 0 4 0 1  0.0000
1706887076.6518 0 0 0 0 0 3 5 3  0.0000
1706887076.6592 2 0 0 0 1 5 8 4  0.0000
1706887076.6676 2 0 2 4 9 1 0 0  0.0000
1706887076.6759 0 0 0 0 0 1 0 6  0.0000
1706887076.6832 0 6 6 4 4 1 0 3  0.0000
1706887076.6917 6 8 5 0 1 0 0 0  0.0000
1706887076.7002 0 1 0 0 0 0 0 1  0.0000
1706887076.7077 0 1 0 5 1 4 0 3  0.0000
1706887076.7150 0 0 0 2 1 3 1 2  0.0000
1706887076.7242 0 0 0 0 3 0 0 0  0.0000
1706887076.7316 0 0 6 3 3 12 16 20  0.0000
1706887076.7391 4 0 0 1 0 0 0 5  0.0000
1706887076.7480 0 1 0 0 11 19 10 15  0.0000
1706887076.7554 5 3 15 16 21 17 17 7  0.0000
1706887076.7637 24 21 12 12 5 8 5 5  0.0000
1706887076.7717 2 0 0 0 2 7 2 0  0.0000
1706887076.7799 0 0 1 4 1 2 1 1  0.0000
1706887076.7876 1 3 4 4 0 0 0 0  0.0000
1706887076.7962 9 4 0 0 0 0 0 1  0.0000
1706887076.8035 0 0 0 0 0 2 3 0  0.0000
1706887076.8111 0 5 4 0 0 0 0 1  0.0000
1706887076.8197 1 1 0 0 0 0 1 6  0.0000
1706887076.8278 0 3 4 3 2 1 0 3  0.0000
1706887076.8353 1 6 1 0 0 0 0 0  0.0000
1706887076.8439 5 7 4 2 4 1 2 1  0.0000
1706887076.8511 2 1 8 6 0 0 2 2  0.0000
1706887076.8596 5 7 1 0 0 0 0 0  0.0000
1706887076.8683 5 0 0 0 0 0 0 4  0.0000
1706887076.8753 2 0 2 4 0 0 0 7  0.0000
1706887076.8839 0 0 0 0 0 0 0 0  0.0000
1706887076.8935 0 0 0 1 1 0 0 0  0.0000
1706887076.8997 0 1 2 2 8 8 0 0  0.0000
1706887076.9073 0 0 0 3 3 0 0 0  0.0000
1706887076.9159 4 7 5 0 0 0 0 0  0.0000
1706887076.9229 0 0 0 0 0 0 0 0  0.0000
1706887076.9316 0 0 0 0 0 0 0 0  0.0000
1706887076.9402 0 0 0 4 2 4 0 0  0.0000
1706887076.9475 0 0 0 0 0 0 0 0  0.0000
1706887076.9552 0 0 0 0 0 0 3 11  0.0000
1706887076.9639 0 0 0 4 6 8 10 4  0.0000
1706887076.9713 2 7 10 8 1 0 0 0  0.0000
1706887076.9795 1 1 0 0 5 3 3 2  0.0000
1706887076.9879 10 6 3 3 4 3 3 0  0.0000
1706887076.9952 0 0 0 1 2 5 2 0  0.0000
1706887077.0038 0 0 4 8 6 0 0 0  0.0000
1706887077.0124 8 7 3 4 2 1 0 0  0.0000
1706887077.0196 0 0 3 0 0 6 2 3  0.0000
1706887077.0269 7 1 0 0 0 0 0 0  0.0000
1706887077.0355 3 0 0 0 3 2 3 0  0.0000
1706887077.0439 0 0 0 0 0 4 2 0  0.0000
1706887077.0515 3 0 3 4 2 2 1 0  0.0000
1706887077.0601 3 0 0 2 0 0 0 3  0.0000
1706887077.0675 3 5 6 7 2 3 0 0  0.0000
1706887077.0756 3 5 9 9 2 0 0 0  0.0000
1706887077.0843 3 1 0 0 0 3 20 23  0.0000
1706887077.0916 0 0 10 16 18 20 16 11  0.0000
1706887077.0992 0 0 4 5 6 1 2 5  0.0000
1706887077.1078 7 18 28 24 17 14 2 1  0.0000
1706887077.1151 18 11 6 6 9 7 7 1  0.0000
1706887077.1233 10 10 15 11 7 0 0 0  0.0000
1706887077.1320 9 11 2 0 0 0 0 0  0.0000
1706887077.1394 0 2 0 0 0 0 2 0  0.0000
1706887077.1469 5 6 0 0 0 0 0 3  0.0000
1706887077.1556 0 0 0 0 1 3 2 5  0.0000
1706887077.1639 0 0 0 0 0 0 1 0  0.0000
1706887077.1715 0 3 8 3 5 5 3 0  0.0000
1706887077.1797 0 7 0 1 1 0 1 0  0.0000
1706887077.1871 0 0 0 0 0 0 5 1  0.0000
1706887077.1956 2 2 0 0 0 0 0 1  0.0000
1706887077.2043 6 3 0 0 0 3 3 2  0.0000
1706887077.2115 0 0 0 1 4 5 0 0  0.0000
1706887077.2191 0 0 7 4 4 0 2 2  0.0000
1706887077.2284 0 2 4 5 0 0 0 0  0.0000
1706887077.2357 2 0 0 0 0 5 0 4  0.0000
1706887077.2434 0 0 0 1 0 1 0 1  0.0000
1706887077.2529 1 1 0 0 0 0 0 0  0.0000
1706887077.2599 3 0 0 1 1 2 5 0  0.0000
1706887077.2675 0 0 1 0 0 0 0 0  0.0000
1706887077.2760 0 0 0 0 0 0 0 0  0.0000
1706887077.2834 0 0 0 0 0 0 0 0  0.0000
1706887077.2911 0 0 0 0 0 0 0 1  0.0000
1706887077.2997 3 0 0 0 0 1 4 2  0.0000
1706887077.3071 0 0 0 0 0 4 15 14  0.0000
1706887077.3158 0 0 4 10 12 16 17 8  0.0000
1706887077.3242 6 13 12 8 5 4 0 1  0.0000
1706887077.3315 1 0 0 0 0 0 0 5  0.0000
1706887077.3391 3 3 1 7 1 1 0 0  0.0000
1706887077.3476 4 6 5 2 0 0 0 6  0.0000
1706887077.3549 5 8 2 0 0 2 1 6  0.0000
1706887077.3635 0 0 1 0 0 0 0 0  0.0000
1706887077.3721 0 0 6 9 5 0 0 0  0.0000
1706887077.3790 0 0 0 4 9 11 4 3  0.0000
1706887077.3875 1 3 1 3 0 0 0 2  0.0000
1706887077.3960 0 4 6 2 0 0 0 3  0.0000
1706887077.4034 5 6 2 0 3 3 0 5  0.0000
