% Edge sensor logfile normalized 'log_20240202_161804.588/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887089.1684 195 229 232 248 236 243 239 194  0.0000
1706887089.1766 185 225 231 247 236 256 247 194  0.0000
1706887089.1844 186 231 241 251 236 249 237 188  0.0000
1706887089.1926 182 230 238 255 235 251 239 187  0.0000
1706887089.2007 194 228 243 258 240 253 241 185  0.0000
1706887089.2085 184 227 244 257 246 256 257 207  0.0000
1706887089.2163 186 226 241 247 233 252 243 193  0.0000
1706887089.2245 191 228 237 249 236 261 264 218  0.0000
1706887089.2322 192 230 232 257 255 280 261 211  0.0000
1706887089.2405 184 229 261 272 262 262 251 199  0.0000
1706887089.2485 209 244 257 261 242 261 250 206  0.0000
1706887089.2563 191 228 234 255 248 254 236 191  0.0000
1706887089.2652 198 240 252 262 245 261 251 196  0.0000
1706887089.2723 200 239 247 263 246 258 250 198  0.0000
1706887089.2812 200 230 243 261 241 253 231 179  0.0000
1706887089.2893 199 230 245 251 230 234 228 185  0.0000
1706887089.2964 195 237 242 251 239 249 234 192  0.0000
1706887089.3052 198 229 243 247 222 243 237 188  0.0000
1706887089.3130 186 216 214 237 236 248 240 194  0.0000
1706887089.3212 176 213 234 252 247 256 245 190  0.0000
1706887089.3290 186 225 235 255 241 255 243 194  0.0000
1706887089.3371 185 219 234 250 241 257 239 192  0.0000
1706887089.3442 187 233 243 256 241 255 242 189  0.0000
1706887089.3527 188 226 241 252 232 245 237 194  0.0000
1706887089.3608 187 223 232 245 235 252 239 188  0.0000
1706887089.3686 185 226 239 247 236 254 245 185  0.0000
1706887089.3763 195 227 238 254 241 249 247 193  0.0000
1706887089.3845 187 220 237 255 234 249 239 197  0.0000
1706887089.3927 189 225 248 257 246 259 245 194  0.0000
1706887089.4005 182 223 237 252 240 254 237 183  0.0000
1706887089.4087 190 227 241 254 237 259 244 191  0.0000
1706887089.4166 187 228 234 256 239 246 241 190  0.0000
1706887089.4252 184 222 236 249 242 247 237 183  0.0000
1706887089.4323 194 227 235 251 235 247 233 192  0.0000
1706887089.4405 189 221 231 251 233 253 239 192  0.0000
1706887089.4493 182 214 234 251 240 253 241 190  0.0000
1706887089.4564 190 229 239 258 240 245 242 190  0.0000
1706887089.4642 180 218 234 249 238 252 235 198  0.0000
1706887089.4729 182 217 232 247 239 250 237 189  0.0000
1706887089.4812 191 228 242 257 240 250 232 172  0.0000
1706887089.4884 192 228 239 251 225 225 214 170  0.0000
1706887089.4972 188 220 231 246 231 249 243 190  0.0000
1706887089.5043 189 220 238 249 222 228 218 172  0.0000
1706887089.5130 193 223 217 223 207 232 230 186  0.0000
1706887089.5208 172 191 198 231 218 250 240 185  0.0000
1706887089.5290 168 203 220 244 234 247 238 192  0.0000
1706887089.5372 186 226 235 248 238 254 237 189  0.0000
1706887089.5450 166 206 220 244 238 257 239 193  0.0000
1706887089.5532 171 210 224 245 232 247 234 195  0.0000
1706887089.5613 182 221 231 244 230 251 259 208  0.0000
1706887089.5686 175 208 230 255 251 260 243 199  0.0000
1706887089.5768 186 221 237 247 236 258 244 192  0.0000
1706887089.5850 176 210 234 264 251 259 245 190  0.0000
1706887089.5928 188 231 248 254 246 253 242 189  0.0000
1706887089.6010 206 234 246 251 240 256 241 202  0.0000
1706887089.6090 191 231 234 249 237 247 229 187  0.0000
1706887089.6164 186 221 239 246 229 237 238 195  0.0000
1706887089.6246 188 226 235 247 235 251 241 195  0.0000
1706887089.6328 185 224 235 247 240 253 241 191  0.0000
1706887089.6406 187 222 232 247 230 245 239 194  0.0000
1706887089.6486 184 217 229 246 242 253 242 195  0.0000
1706887089.6568 175 213 225 244 237 253 245 190  0.0000
1706887089.6642 181 219 235 252 240 247 233 189  0.0000
1706887089.6724 188 227 242 248 234 249 240 193  0.0000
1706887089.6807 183 229 240 251 239 247 237 197  0.0000
1706887089.6884 180 223 241 247 238 243 235 191  0.0000
1706887089.6965 186 221 236 246 239 251 243 196  0.0000
1706887089.7047 191 221 234 246 234 248 242 195  0.0000
1706887089.7130 177 220 234 249 240 254 241 188  0.0000
1706887089.7212 183 223 230 243 237 249 240 191  0.0000
1706887089.7284 181 220 234 244 240 248 239 183  0.0000
1706887089.7371 181 214 237 252 241 251 241 196  0.0000
1706887089.7453 190 225 239 255 235 245 237 187  0.0000
1706887089.7524 192 218 228 245 230 246 237 195  0.0000
1706887089.7612 189 225 230 249 238 263 264 216  0.0000
1706887089.7690 185 225 237 269 261 274 260 209  0.0000
1706887089.7773 184 216 226 240 231 246 247 196  0.0000
1706887089.7849 178 214 239 267 273 270 252 195  0.0000
1706887089.7932 188 247 263 272 257 257 244 193  0.0000
1706887089.8003 203 249 248 260 242 253 240 192  0.0000
1706887089.8082 190 229 238 254 241 251 240 184  0.0000
1706887089.8171 187 223 234 253 238 240 230 188  0.0000
1706887089.8243 195 234 240 254 234 242 234 186  0.0000
1706887089.8329 186 229 236 252 239 249 227 182  0.0000
1706887089.8411 188 219 230 241 226 238 237 191  0.0000
1706887089.8483 175 208 218 238 225 246 241 187  0.0000
1706887089.8567 184 215 229 244 240 253 241 189  0.0000
1706887089.8646 180 198 214 236 232 253 239 190  0.0000
1706887089.8726 158 206 225 241 237 254 236 198  0.0000
1706887089.8803 192 229 236 255 237 244 239 191  0.0000
1706887089.8885 185 219 225 245 226 241 234 190  0.0000
1706887089.8967 181 224 232 254 239 247 240 191  0.0000
1706887089.9044 191 225 233 245 235 245 243 194  0.0000
1706887089.9133 183 223 224 238 225 241 243 197  0.0000
1706887089.9203 184 226 231 250 238 256 244 191  0.0000
1706887089.9291 186 223 236 248 235 251 236 185  0.0000
1706887089.9364 193 222 232 251 239 247 238 195  0.0000
1706887089.9446 186 218 233 252 238 243 239 189  0.0000
1706887089.9524 184 219 233 249 237 246 236 189  0.0000
1706887089.9606 185 224 236 248 232 241 230 185  0.0000
1706887089.9693 187 215 222 240 237 251 248 199  0.0000
1706887089.9770 183 220 232 247 235 246 239 193  0.0000
1706887089.9852 186 215 224 244 237 246 236 190  0.0000
1706887089.9924 181 217 227 249 243 249 240 191  0.0000
1706887090.0012 186 222 236 250 241 257 236 181  0.0000
1706887090.0092 183 217 230 248 240 249 234 178  0.0000
1706887090.0170 189 225 227 246 240 248 235 191  0.0000
1706887090.0247 183 223 230 251 238 249 238 188  0.0000
1706887090.0329 189 220 225 236 228 234 207 169  0.0000
1706887090.0411 190 217 222 232 209 225 218 185  0.0000
1706887090.0489 180 194 198 228 223 240 235 189  0.0000
1706887090.0569 182 219 226 250 235 247 237 183  0.0000
1706887090.0647 176 189 205 226 220 234 228 187  0.0000
1706887090.0725 159 198 214 236 232 240 234 181  0.0000
1706887090.0807 172 208 219 242 234 240 228 188  0.0000
1706887090.0891 178 224 229 242 235 251 255 208  0.0000
1706887090.0966 193 226 231 243 235 245 237 197  0.0000
1706887090.1048 177 210 221 243 235 258 255 205  0.0000
1706887090.1137 182 209 226 255 255 260 243 191  0.0000
1706887090.1204 194 230 243 254 243 255 236 187  0.0000
1706887090.1286 198 228 234 247 238 245 238 184  0.0000
1706887090.1368 188 222 238 254 242 249 238 187  0.0000
1706887090.1444 207 223 234 255 231 240 228 190  0.0000
1706887090.1526 202 222 238 251 243 247 235 193  0.0000
1706887090.1608 189 224 237 254 240 247 237 187  0.0000
1706887090.1682 190 216 235 247 226 246 233 189  0.0000
1706887090.1765 193 222 232 244 232 243 234 193  0.0000
1706887090.1847 187 221 232 248 237 252 242 191  0.0000
1706887090.1923 189 220 231 250 244 249 241 187  0.0000
1706887090.2005 195 224 233 247 238 249 235 193  0.0000
1706887090.2086 185 223 239 259 242 250 236 183  0.0000
1706887090.2170 183 221 232 247 233 242 232 183  0.0000
1706887090.2252 191 217 229 242 234 243 234 190  0.0000
1706887090.2333 197 221 230 245 240 253 242 194  0.0000
1706887090.2410 191 224 235 249 241 249 240 190  0.0000
1706887090.2493 190 223 234 249 236 247 236 193  0.0000
1706887090.2565 189 222 229 248 243 249 239 195  0.0000
1706887090.2649 189 218 231 252 241 246 231 179  0.0000
1706887090.2730 188 228 232 250 240 244 228 183  0.0000
1706887090.2811 191 230 227 245 234 251 247 209  0.0000
1706887090.2889 185 225 237 255 245 261 252 212  0.0000
1706887090.2971 197 222 230 244 235 251 236 195  0.0000
1706887090.3043 192 232 225 253 250 265 257 208  0.0000
1706887090.3137 189 217 237 264 260 267 247 203  0.0000
1706887090.3208 198 241 255 269 249 251 241 193  0.0000
1706887090.3289 210 233 233 253 236 247 238 184  0.0000
1706887090.3366 184 222 227 248 236 248 235 182  0.0000
1706887090.3449 200 233 247 258 243 254 236 191  0.0000
1706887090.3527 200 230 236 252 241 251 228 172  0.0000
1706887090.3605 197 227 231 245 225 230 220 180  0.0000
1706887090.3692 193 217 224 232 224 246 241 196  0.0000
1706887090.3764 194 224 227 239 233 249 236 189  0.0000
1706887090.3852 197 217 206 226 226 242 235 190  0.0000
1706887090.3924 177 214 220 247 239 249 240 182  0.0000
1706887090.4006 177 215 232 241 235 245 237 182  0.0000
1706887090.4084 181 219 228 249 235 246 232 187  0.0000
1706887090.4170 184 220 227 245 234 246 236 190  0.0000
1706887090.4252 196 229 236 252 233 242 233 185  0.0000
1706887090.4329 190 227 233 249 231 241 231 183  0.0000
1706887090.4411 192 221 225 242 235 251 238 188  0.0000
1706887090.4483 185 218 228 250 240 252 235 190  0.0000
1706887090.4569 188 224 229 245 238 249 238 188  0.0000
1706887090.4647 187 221 233 253 238 248 236 180  0.0000
1706887090.4730 185 220 226 248 243 252 242 189  0.0000
1706887090.4807 182 227 239 249 234 236 230 172  0.0000
1706887090.4890 189 224 233 248 233 245 234 192  0.0000
1706887090.4972 194 220 229 243 226 238 231 187  0.0000
1706887090.5047 183 226 229 241 236 247 238 194  0.0000
1706887090.5136 192 225 231 246 235 245 235 194  0.0000
1706887090.5207 187 208 224 234 227 241 232 189  0.0000
1706887090.5285 189 215 227 245 233 247 240 178  0.0000
1706887090.5367 189 225 237 254 238 244 236 189  0.0000
1706887090.5450 194 227 232 244 235 243 231 182  0.0000
1706887090.5525 185 219 232 245 232 237 218 164  0.0000
1706887090.5607 189 227 232 241 213 228 213 173  0.0000
1706887090.5685 199 214 207 223 212 236 228 186  0.0000
1706887090.5763 191 223 227 238 227 239 240 194  0.0000
1706887090.5845 180 193 197 225 219 240 229 184  0.0000
1706887090.5925 165 190 204 225 227 241 236 190  0.0000
1706887090.6002 174 213 218 240 226 247 230 198  0.0000
1706887090.6085 182 218 223 243 236 255 246 200  0.0000
1706887090.6163 186 218 224 240 229 242 233 186  0.0000
1706887090.6252 186 219 224 240 227 244 252 211  0.0000
1706887090.6323 182 217 222 250 249 263 246 194  0.0000
1706887090.6403 189 234 248 252 237 240 231 187  0.0000
1706887090.6492 208 242 238 247 235 246 238 197  0.0000
1706887090.6564 193 220 233 249 239 245 238 192  0.0000
1706887090.6652 197 234 237 251 238 242 231 184  0.0000
1706887090.6729 195 227 234 248 234 240 230 191  0.0000
1706887090.6811 195 222 232 250 244 250 236 190  0.0000
1706887090.6892 190 227 239 246 237 245 230 180  0.0000
1706887090.6970 200 233 234 251 239 244 234 183  0.0000
1706887090.7052 189 222 229 241 231 243 232 185  0.0000
1706887090.7130 185 216 224 243 232 251 235 187  0.0000
1706887090.7208 188 220 231 239 234 240 237 189  0.0000
1706887090.7288 193 217 233 245 233 249 237 186  0.0000
1706887090.7371 189 224 227 246 239 248 237 176  0.0000
1706887090.7448 189 228 238 251 234 247 237 191  0.0000
1706887090.7530 194 226 235 252 239 243 231 179  0.0000
1706887090.7612 189 228 238 247 236 247 232 185  0.0000
1706887090.7686 191 228 236 253 237 237 227 181  0.0000
1706887090.7766 199 223 235 247 226 240 229 183  0.0000
1706887090.7849 191 224 234 240 230 242 234 190  0.0000
1706887090.7926 193 219 233 251 241 250 234 184  0.0000
1706887090.8009 196 223 238 252 233 246 237 194  0.0000
1706887090.8091 195 231 239 247 238 255 253 201  0.0000
1706887090.8163 196 234 240 251 235 250 245 202  0.0000
1706887090.8245 189 218 235 253 240 264 256 198  0.0000
1706887090.8327 195 233 246 270 257 257 246 198  0.0000
1706887090.8405 205 245 255 261 246 252 241 187  0.0000
1706887090.8487 202 226 237 255 241 253 236 193  0.0000
1706887090.8566 199 225 234 247 233 247 234 197  0.0000
1706887090.8648 213 237 249 255 241 249 240 190  0.0000
1706887090.8730 199 223 236 254 242 250 234 180  0.0000
1706887090.8812 196 230 243 252 236 234 220 176  0.0000
1706887090.8889 201 231 240 244 216 236 232 184  0.0000
1706887090.8972 194 227 237 242 230 239 225 185  0.0000
1706887090.9043 198 230 233 233 217 232 237 185  0.0000
1706887090.9136 188 218 228 236 224 244 236 183  0.0000
1706887090.9207 178 218 231 249 229 246 237 181  0.0000
1706887090.9290 190 226 237 254 241 246 237 186  0.0000
1706887090.9367 185 225 233 244 232 237 229 187  0.0000
1706887090.9449 191 221 232 249 233 242 238 188  0.0000
1706887090.9529 193 231 243 253 238 250 236 187  0.0000
1706887090.9607 193 233 238 249 230 240 226 184  0.0000
1706887090.9685 201 230 227 241 225 241 228 185  0.0000
1706887090.9768 194 234 232 256 238 246 238 189  0.0000
1706887090.9846 195 224 236 252 235 244 235 192  0.0000
1706887090.9928 192 217 232 249 231 244 231 188  0.0000
1706887091.0008 193 227 236 253 237 249 231 188  0.0000
1706887091.0086 193 225 238 252 234 244 230 186  0.0000
1706887091.0163 199 236 245 254 228 246 229 180  0.0000
1706887091.0245 191 224 234 248 234 242 234 185  0.0000
1706887091.0333 197 232 240 249 232 230 236 184  0.0000
1706887091.0404 194 230 231 246 227 244 228 185  0.0000
1706887091.0484 194 230 239 251 231 248 240 193  0.0000
1706887091.0573 190 224 230 241 228 243 235 181  0.0000
1706887091.0651 193 235 245 252 240 245 233 185  0.0000
1706887091.0733 201 233 244 246 228 249 228 170  0.0000
1706887091.0811 186 221 233 246 222 223 205 159  0.0000
1706887091.0890 186 233 234 241 214 225 219 182  0.0000
1706887091.0962 194 227 242 248 225 235 229 181  0.0000
1706887091.1050 193 220 214 220 206 226 223 171  0.0000
1706887091.1139 172 197 212 233 213 232 226 180  0.0000
1706887091.1211 171 211 226 246 226 240 227 187  0.0000
1706887091.1288 178 215 228 243 221 239 226 196  0.0000
1706887091.1368 192 220 238 255 235 242 232 183  0.0000
1706887091.1450 183 229 240 250 231 236 234 205  0.0000
1706887091.1528 185 217 232 246 236 253 242 193  0.0000
1706887091.1610 189 232 245 261 245 249 231 182  0.0000
1706887091.1689 214 253 251 252 225 229 222 177  0.0000
1706887091.1765 203 233 241 250 224 229 229 182  0.0000
1706887091.1847 213 246 247 255 231 239 233 185  0.0000
1706887091.1930 199 235 246 255 239 245 229 183  0.0000
1706887091.2008 184 220 237 250 229 237 227 184  0.0000
1706887091.2090 191 228 242 258 234 242 232 181  0.0000
1706887091.2169 193 226 242 255 235 237 228 177  0.0000
1706887091.2245 192 230 243 253 233 237 230 185  0.0000
1706887091.2328 199 234 245 256 232 236 234 187  0.0000
1706887091.2412 202 225 236 249 229 241 232 197  0.0000
1706887091.2490 193 236 240 244 232 240 234 182  0.0000
1706887091.2573 196 230 238 253 233 248 239 191  0.0000
1706887091.2651 188 226 234 255 237 248 230 182  0.0000
1706887091.2726 190 232 248 254 236 241 228 177  0.0000
1706887091.2808 196 236 249 250 233 238 237 184  0.0000
1706887091.2890 190 230 242 257 242 245 233 184  0.0000
1706887091.2968 194 230 247 255 236 243 227 180  0.0000
1706887091.3050 204 239 244 253 235 240 232 189  0.0000
1706887091.3136 194 229 243 251 238 245 232 190  0.0000
1706887091.3203 190 228 240 258 241 244 235 187  0.0000
1706887091.3286 191 231 247 253 237 247 239 205  0.0000
1706887091.3369 192 235 247 258 241 243 223 196  0.0000
1706887091.3446 190 236 248 261 236 249 252 210  0.0000
1706887091.3524 195 237 252 263 259 266 250 194  0.0000
1706887091.3604 196 246 266 272 246 256 233 186  0.0000
1706887091.3689 205 240 254 262 244 254 238 185  0.0000
1706887091.3771 201 237 253 260 242 244 239 189  0.0000
1706887091.3843 213 247 253 265 240 247 238 198  0.0000
1706887091.3930 204 232 245 261 246 255 238 191  0.0000
1706887091.4012 198 235 249 258 242 250 226 169  0.0000
1706887091.4093 187 228 239 248 220 226 218 182  0.0000
1706887091.4167 194 235 248 255 228 236 228 181  0.0000
1706887091.4248 201 238 256 249 231 235 225 177  0.0000
1706887091.4330 192 221 220 239 227 236 231 182  0.0000
1706887091.4409 185 222 240 255 236 250 237 186  0.0000
1706887091.4489 180 223 237 257 241 248 237 191  0.0000
1706887091.4572 185 228 244 258 240 241 228 183  0.0000
1706887091.4646 191 229 245 260 243 248 234 187  0.0000
1706887091.4728 189 227 246 255 238 246 231 176  0.0000
1706887091.4810 189 228 246 254 244 245 228 181  0.0000
1706887091.4888 198 235 248 258 239 240 230 190  0.0000
1706887091.4968 191 226 235 247 231 240 232 186  0.0000
1706887091.5050 189 230 242 249 237 243 233 188  0.0000
1706887091.5135 194 234 247 256 235 243 234 180  0.0000
1706887091.5206 189 226 238 254 234 244 237 186  0.0000
1706887091.5288 190 225 239 252 234 238 230 187  0.0000
1706887091.5364 194 237 249 257 237 237 231 186  0.0000
1706887091.5446 192 236 239 260 234 236 225 172  0.0000
1706887091.5529 191 232 249 251 235 237 218 191  0.0000
1706887091.5607 196 226 247 257 239 241 232 189  0.0000
1706887091.5685 193 232 247 256 236 234 224 186  0.0000
1706887091.5767 190 226 239 256 235 246 236 184  0.0000
1706887091.5852 192 228 245 260 248 252 231 181  0.0000
1706887091.5924 189 234 246 257 242 238 225 177  0.0000
1706887091.6006 186 224 242 256 240 233 214 163  0.0000
1706887091.6083 193 235 247 256 226 231 219 179  0.0000
1706887091.6172 193 233 247 255 227 233 213 170  0.0000
1706887091.6244 200 232 236 241 212 221 210 176  0.0000
1706887091.6330 185 208 209 229 220 231 221 178  0.0000
1706887091.6412 170 197 219 247 229 237 227 175  0.0000
1706887091.6484 178 222 238 248 237 245 229 181  0.0000
1706887091.6572 188 232 242 261 239 239 229 186  0.0000
1706887091.6650 182 222 237 252 227 232 222 181  0.0000
1706887091.6730 190 234 239 249 232 247 243 201  0.0000
1706887091.6808 183 224 243 269 257 259 240 184  0.0000
1706887091.6890 190 237 250 268 236 237 223 179  0.0000
1706887091.6972 190 227 260 271 241 244 232 186  0.0000
1706887091.7050 191 237 261 267 249 255 237 184  0.0000
1706887091.7139 210 240 253 262 244 241 230 177  0.0000
1706887091.7208 196 233 245 255 245 244 227 176  0.0000
1706887091.7287 198 235 257 263 239 243 228 177  0.0000
1706887091.7369 193 232 246 260 238 234 227 178  0.0000
1706887091.7451 202 238 252 257 244 243 225 177  0.0000
1706887091.7529 194 224 241 255 237 244 238 185  0.0000
1706887091.7611 189 231 242 252 236 242 230 182  0.0000
1706887091.7688 194 226 244 258 235 248 227 179  0.0000
1706887091.7765 196 228 240 257 237 241 230 180  0.0000
1706887091.7848 191 229 247 262 245 248 237 183  0.0000
1706887091.7929 188 233 252 267 243 246 235 184  0.0000
1706887091.8005 194 235 249 256 238 238 228 178  0.0000
1706887091.8083 193 232 241 258 241 246 230 182  0.0000
1706887091.8170 198 231 246 256 235 239 233 190  0.0000
1706887091.8247 203 235 249 256 233 234 232 178  0.0000
1706887091.8328 202 233 238 254 234 237 231 183  0.0000
1706887091.8408 197 230 245 262 242 242 232 184  0.0000
1706887091.8485 191 234 239 259 242 239 227 180  0.0000
1706887091.8570 195 237 249 257 237 238 229 176  0.0000
1706887091.8646 198 232 248 257 238 251 240 193  0.0000
1706887091.8722 197 230 237 259 243 253 245 191  0.0000
1706887091.8804 199 235 253 275 266 256 235 190  0.0000
1706887091.8885 195 242 259 266 247 251 241 190  0.0000
1706887091.8971 194 238 264 269 242 250 236 180  0.0000
1706887091.9051 211 253 263 267 247 253 238 186  0.0000
1706887091.9139 216 239 254 260 245 254 242 193  0.0000
1706887091.9204 198 236 249 265 247 252 232 171  0.0000
1706887091.9285 200 235 253 256 241 239 220 176  0.0000
1706887091.9366 203 232 251 255 238 238 215 172  0.0000
1706887091.9451 200 240 251 261 231 226 213 172  0.0000
1706887091.9532 211 237 237 243 219 230 227 178  0.0000
1706887091.9613 188 229 239 250 232 249 233 177  0.0000
1706887091.9685 189 226 239 251 239 242 234 179  0.0000
1706887091.9766 187 228 247 259 242 246 228 178  0.0000
1706887091.9847 188 229 246 259 243 242 230 187  0.0000
1706887091.9932 192 229 242 254 237 243 229 175  0.0000
1706887092.0013 195 236 249 259 241 243 225 176  0.0000
1706887092.0083 194 229 245 257 236 236 224 182  0.0000
1706887092.0166 193 233 238 256 233 234 227 179  0.0000
1706887092.0247 187 227 243 257 240 243 234 182  0.0000
1706887092.0326 197 232 243 251 238 243 235 182  0.0000
1706887092.0413 196 228 243 254 232 239 229 182  0.0000
1706887092.0483 194 237 250 262 247 248 229 180  0.0000
1706887092.0564 189 227 248 260 250 238 224 178  0.0000
1706887092.0647 199 232 247 256 242 238 224 172  0.0000
1706887092.0728 197 239 252 257 237 239 223 182  0.0000
1706887092.0807 190 235 251 260 233 239 221 174  0.0000
1706887092.0884 205 233 240 254 233 235 224 181  0.0000
1706887092.0965 208 236 247 259 234 235 232 182  0.0000
1706887092.1046 195 228 235 255 232 238 230 181  0.0000
1706887092.1129 200 234 245 257 243 243 230 177  0.0000
1706887092.1210 193 232 246 260 237 241 205 155  0.0000
1706887092.1289 187 233 243 257 234 236 220 166  0.0000
1706887092.1365 198 237 250 261 236 228 207 169  0.0000
1706887092.1445 202 236 251 251 211 216 207 170  0.0000
1706887092.1526 192 210 215 235 217 227 216 171  0.0000
1706887092.1603 167 205 228 247 220 233 219 177  0.0000
1706887092.1688 185 228 240 254 231 237 226 183  0.0000
1706887092.1769 184 222 234 251 228 240 229 176  0.0000
1706887092.1846 182 219 232 250 232 249 227 178  0.0000
1706887092.1927 186 234 243 253 235 251 236 183  0.0000
1706887092.2008 188 228 241 261 258 258 239 189  0.0000
1706887092.2084 185 236 264 271 242 241 225 177  0.0000
1706887092.2169 195 234 254 268 246 245 220 176  0.0000
1706887092.2251 200 249 257 261 239 235 225 173  0.0000
1706887092.2327 217 243 254 263 243 252 230 183  0.0000
1706887092.2408 201 231 242 256 240 240 232 176  0.0000
1706887092.2489 191 236 246 259 239 240 224 179  0.0000
1706887092.2563 193 233 245 258 247 249 230 182  0.0000
1706887092.2651 192 229 248 262 241 246 224 170  0.0000
1706887092.2733 193 236 249 260 236 234 216 171  0.0000
1706887092.2808 196 242 255 262 237 244 229 177  0.0000
1706887092.2889 193 235 246 256 235 242 220 174  0.0000
1706887092.2970 195 230 251 256 236 242 224 182  0.0000
1706887092.3045 200 237 250 255 231 243 224 180  0.0000
1706887092.3132 191 230 241 248 239 243 224 176  0.0000
1706887092.3213 194 237 250 256 244 243 223 174  0.0000
1706887092.3289 194 237 248 260 243 241 230 172  0.0000
1706887092.3370 197 233 250 262 242 240 229 179  0.0000
1706887092.3451 191 234 249 258 237 245 222 177  0.0000
1706887092.3533 196 230 252 266 242 245 233 179  0.0000
1706887092.3613 196 238 244 252 236 237 223 171  0.0000
1706887092.3690 190 227 242 256 244 247 233 185  0.0000
1706887092.3767 195 233 249 258 240 242 228 184  0.0000
1706887092.3847 195 231 242 255 238 242 238 191  0.0000
1706887092.3927 186 226 243 261 259 277 248 192  0.0000
1706887092.4003 197 244 275 278 254 259 240 180  0.0000
1706887092.4084 206 247 256 265 240 239 229 174  0.0000
1706887092.4171 211 257 269 266 242 250 239 190  0.0000
1706887092.4247 218 254 269 270 247 245 233 185  0.0000
1706887092.4328 209 250 254 256 242 243 224 177  0.0000
1706887092.4408 201 239 249 258 240 243 223 169  0.0000
1706887092.4484 195 235 252 263 238 243 228 177  0.0000
1706887092.4566 190 234 255 265 244 231 213 169  0.0000
1706887092.4643 202 239 248 254 234 229 215 170  0.0000
1706887092.4730 194 225 238 251 230 235 225 183  0.0000
1706887092.4811 180 226 241 260 239 234 227 173  0.0000
1706887092.4890 192 229 251 260 241 241 225 183  0.0000
1706887092.4967 188 236 245 258 234 239 234 180  0.0000
1706887092.5048 193 233 244 254 239 244 225 176  0.0000
1706887092.5135 197 236 251 259 239 245 227 177  0.0000
1706887092.5211 192 229 237 250 234 252 231 179  0.0000
1706887092.5290 185 224 247 264 242 248 229 178  0.0000
1706887092.5371 194 239 254 260 242 246 225 176  0.0000
1706887092.5447 199 238 253 253 232 243 228 174  0.0000
1706887092.5528 193 233 245 260 242 247 228 176  0.0000
1706887092.5609 199 238 250 258 243 243 225 181  0.0000
1706887092.5693 198 233 246 249 235 239 234 179  0.0000
1706887092.5771 195 234 244 252 239 246 230 177  0.0000
1706887092.5852 189 232 249 256 240 242 232 180  0.0000
1706887092.5928 192 234 250 264 236 242 227 175  0.0000
1706887092.6010 186 230 243 258 242 243 232 183  0.0000
1706887092.6091 193 239 250 264 239 242 231 177  0.0000
1706887092.6172 195 233 254 265 236 242 222 175  0.0000
1706887092.6253 202 237 244 253 236 250 235 178  0.0000
1706887092.6323 201 236 248 261 244 248 233 169  0.0000
1706887092.6411 194 235 249 260 234 232 202 160  0.0000
1706887092.6492 197 235 243 249 226 239 231 177  0.0000
1706887092.6563 193 233 251 258 228 234 219 177  0.0000
1706887092.6644 188 224 229 236 214 225 215 170  0.0000
1706887092.6725 179 210 227 248 229 235 227 178  0.0000
1706887092.6807 172 211 231 254 233 244 230 178  0.0000
1706887092.6883 190 229 240 254 235 240 225 182  0.0000
1706887092.6963 196 234 236 252 234 243 225 182  0.0000
1706887092.7044 180 223 241 251 234 242 241 198  0.0000
1706887092.7136 178 227 238 258 246 264 247 189  0.0000
1706887092.7207 186 240 257 277 257 261 239 183  0.0000
1706887092.7288 206 247 253 253 241 246 231 181  0.0000
1706887092.7364 186 241 258 262 245 245 229 176  0.0000
1706887092.7445 211 250 267 271 249 253 233 182  0.0000
1706887092.7525 211 241 250 255 238 246 231 180  0.0000
1706887092.7612 193 232 246 245 240 240 236 186  0.0000
1706887092.7689 196 231 242 257 243 246 236 181  0.0000
1706887092.7770 203 239 250 260 242 248 237 184  0.0000
1706887092.7846 193 229 245 255 236 247 235 181  0.0000
1706887092.7927 192 233 249 264 249 263 239 185  0.0000
1706887092.8006 184 236 248 258 237 243 234 181  0.0000
1706887092.8093 193 239 250 259 240 250 236 189  0.0000
1706887092.8170 200 237 248 256 241 249 234 183  0.0000
1706887092.8251 192 239 254 259 239 246 225 175  0.0000
1706887092.8328 198 239 251 255 233 242 229 176  0.0000
1706887092.8409 204 243 254 254 239 243 238 188  0.0000
1706887092.8488 190 229 248 266 237 250 238 184  0.0000
1706887092.8571 200 237 248 257 239 245 234 182  0.0000
1706887092.8649 194 236 250 256 243 249 232 182  0.0000
1706887092.8730 190 229 245 260 245 250 232 186  0.0000
1706887092.8806 191 239 249 263 242 250 229 189  0.0000
1706887092.8885 200 239 253 264 246 251 240 186  0.0000
1706887092.8967 198 240 244 252 236 251 231 200  0.0000
1706887092.9043 197 232 243 251 240 255 247 198  0.0000
1706887092.9130 193 232 258 272 255 258 242 201  0.0000
1706887092.9212 210 251 265 265 245 254 243 194  0.0000
1706887092.9288 202 240 252 260 245 241 241 175  0.0000
1706887092.9367 213 249 259 261 245 247 239 180  0.0000
1706887092.9448 212 246 258 263 241 261 240 189  0.0000
1706887092.9524 198 234 251 260 245 247 223 171  0.0000
1706887092.9605 194 243 252 255 234 240 209 147  0.0000
1706887092.9693 199 240 242 243 230 238 223 179  0.0000
1706887092.9768 198 240 246 255 223 237 228 179  0.0000
1706887092.9849 207 244 246 245 227 235 223 174  0.0000
1706887092.9930 185 214 234 256 230 250 233 192  0.0000
