% Edge sensor logfile normalized 'log_20231228_103218.821/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1703755942.5999 409 510 486 643 901 958 645 491  0.0502
1703755942.6081 376 510 503 638 891 941 648 500  0.0497
1703755942.6162 425 533 520 651 929 975 660 536  0.0520
1703755942.6243 409 510 486 625 901 931 640 505  0.0486
1703755942.6322 405 505 486 620 895 946 625 488  0.0477
1703755942.6402 435 521 503 654 913 931 635 522  0.0502
1703755942.6481 412 507 507 638 919 938 630 519  0.0492
1703755942.6561 415 492 481 634 891 909 613 483  0.0472
1703755942.6643 415 542 507 649 913 938 643 516  0.0504
1703755942.6723 438 528 518 654 919 926 628 516  0.0498
1703755942.6802 422 519 498 651 919 926 608 497  0.0488
1703755942.6881 429 523 503 647 915 919 613 505  0.0486
1703755942.6962 422 530 516 645 921 948 623 508  0.0494
1703755942.7042 419 510 505 665 907 902 581 477  0.0479
1703755942.7123 392 498 475 625 903 894 573 454  0.0450
1703755942.7194 455 523 496 658 917 907 591 483  0.0481
1703755942.7283 432 510 505 616 895 850 568 460  0.0430
1703755942.7362 432 528 518 656 911 877 556 477  0.0459
1703755942.7442 445 514 501 640 901 885 586 480  0.0461
1703755942.7523 495 558 535 674 919 897 600 491  0.0493
1703755942.7603 445 537 531 647 915 911 603 474  0.0480
1703755942.7684 475 553 552 649 921 887 578 485  0.0466
1703755942.7764 514 576 569 671 921 914 598 505  0.0494
1703755942.7842 557 619 582 680 919 921 593 497  0.0500
1703755942.7923 564 637 612 669 905 907 581 483  0.0483
1703755942.7994 673 703 653 702 923 953 638 494  0.0946
1703755942.8074 749 735 665 702 937 951 635 497  0.1117
1703755942.8154 782 790 702 707 931 946 628 511  0.1113
1703755942.8243 867 838 732 725 935 914 615 502  0.1102
1703755942.8323 950 913 798 764 951 955 660 545  0.1131
1703755942.8395 966 947 835 798 955 941 655 548  0.1127
1703755942.8474 947 940 862 815 953 951 670 536  0.1137
1703755942.8565 1000 1000 935 889 989 977 713 612  0.1182
1703755942.8635 1000 1000 976 931 981 1000 770 666  0.1287
1703755942.8714 1000 1000 978 951 989 997 805 734  0.1350
1703755942.8803 1000 1000 1000 995 991 1000 880 836  0.1350
1703755942.8878 1000 1000 1000 1000 1000 1000 950 926  0.1350
1703755942.8957 986 1000 1000 995 973 995 987 994  0.1350
1703755942.9036 976 988 993 997 977 987 995 1000  0.1350
1703755942.9118 970 984 1000 1000 1000 1000 1000 1000  0.1350
1703755942.9196 957 977 1000 1000 1000 1000 1000 1000  0.1350
1703755942.9277 960 968 985 1000 993 977 995 1000  0.1350
1703755942.9357 957 956 982 1000 1000 1000 1000 1000  0.1350
1703755942.9437 920 940 980 1000 1000 1000 1000 1000  0.1350
1703755942.9516 858 899 950 993 987 982 980 1000  0.1350
1703755942.9597 821 881 927 995 987 987 1000 1000  0.1350
1703755942.9676 719 829 899 971 985 987 990 1000  0.1350
1703755942.9757 696 749 843 935 933 941 950 997  0.1335
1703755942.9837 577 687 800 904 899 911 937 968  0.1135
1703755942.9916 547 630 751 878 875 902 945 963  0.1046
1703755942.9996 471 589 721 835 835 867 892 937  0.0995
1703755943.0078 452 535 633 771 759 804 847 884  0.0871
1703755943.0156 415 505 580 700 720 782 807 858  0.0771
1703755943.0237 438 496 556 656 672 709 748 793  0.0433
1703755943.0317 399 487 498 578 612 635 655 700  0.0000
1703755943.0395 389 457 477 516 570 557 548 598  0.0000
1703755943.0475 396 462 483 527 544 511 508 562  0.0000
1703755943.0558 409 476 471 485 530 491 448 474  0.0000
1703755943.0638 372 439 447 481 514 459 438 457  0.0000
1703755943.0717 392 462 486 507 534 484 443 463  0.0000
1703755943.0797 409 471 479 521 540 484 458 485  0.0000
1703755943.0875 386 471 471 505 538 479 446 466  0.0000
1703755943.0954 389 464 477 494 528 474 448 463  0.0000
1703755943.1034 402 480 501 521 550 493 458 485  0.0000
1703755943.1118 402 478 483 492 526 498 458 471  0.0000
1703755943.1197 366 441 460 490 524 462 448 460  0.0000
1703755943.1277 409 485 481 509 524 469 453 477  0.0000
1703755943.1355 399 478 481 516 548 491 463 477  0.0000
1703755943.1434 392 462 479 516 540 481 456 471  0.0000
1703755943.1514 386 473 473 501 530 471 451 474  0.0000
1703755943.1596 415 494 490 516 550 493 466 491  0.0000
1703755943.1676 376 464 466 492 526 496 458 485  0.0000
1703755943.1756 389 466 466 481 510 469 438 449  0.0000
1703755943.1835 415 480 483 487 528 491 451 477  0.0000
1703755943.1914 369 473 475 490 530 479 443 457  0.0000
1703755943.1996 369 451 456 487 516 459 426 443  0.0000
1703755943.2076 405 480 492 505 542 491 448 471  0.0000
1703755943.2155 405 485 486 509 534 493 471 494  0.0000
1703755943.2236 386 453 460 501 538 474 448 466  0.0000
1703755943.2315 389 466 477 509 540 481 463 480  0.0000
1703755943.2404 419 480 494 525 544 508 473 477  0.0000
1703755943.2475 363 457 466 487 516 462 443 449  0.0000
1703755943.2556 376 451 460 481 514 469 433 451  0.0000
1703755943.2634 396 469 466 492 514 471 441 460  0.0000
1703755943.2714 405 473 488 514 524 491 468 480  0.0000
1703755943.2794 379 462 460 496 532 474 423 415  0.0000
1703755943.2875 389 466 466 505 534 493 436 466  0.0000
1703755943.2955 435 494 492 509 538 496 456 463  0.0000
1703755943.3035 369 453 458 490 532 471 441 477  0.0000
1703755943.3115 372 453 466 490 512 459 441 437  0.0000
1703755943.3195 425 489 488 509 536 503 458 477  0.0000
1703755943.3273 372 453 477 501 520 469 446 446  0.0000
1703755943.3356 399 462 462 483 510 474 446 454  0.0000
1703755943.3436 392 471 466 496 526 491 451 491  0.0000
1703755943.3514 412 492 481 505 542 503 463 463  0.0000
1703755943.3595 402 469 475 490 518 476 443 449  0.0000
1703755943.3675 382 464 471 494 530 501 451 457  0.0000
1703755943.3754 399 476 492 509 540 503 466 485  0.0000
1703755943.3836 396 460 471 507 528 476 436 440  0.0000
1703755943.3918 366 466 453 498 530 471 443 466  0.0000
1703755943.3998 389 460 479 503 534 515 466 491  0.0000
1703755943.4078 405 480 490 516 538 488 448 466  0.0000
1703755943.4158 379 446 473 514 520 479 448 460  0.0000
1703755943.4239 399 478 483 505 526 471 446 468  0.0000
1703755943.4317 415 494 488 509 542 511 456 457  0.0000
1703755943.4397 389 466 473 492 526 479 441 463  0.0000
1703755943.4477 369 460 464 496 520 464 441 460  0.0000
1703755943.4557 399 471 492 505 528 498 451 460  0.0000
1703755943.4637 372 451 471 490 514 452 433 435  0.0000
1703755943.4718 376 464 466 478 520 474 443 460  0.0000
1703755943.4797 396 464 471 521 542 491 446 466  0.0000
1703755943.4878 386 498 490 509 536 506 461 477  0.0000
1703755943.4957 392 487 473 505 536 493 458 451  0.0000
1703755943.5038 366 455 475 509 534 481 446 466  0.0000
1703755943.5123 422 496 494 521 526 481 461 477  0.0000
1703755943.5194 396 469 481 483 522 486 453 474  0.0000
1703755943.5283 379 453 466 498 518 469 448 457  0.0000
1703755943.5363 399 457 471 501 542 503 456 480  0.0000
1703755943.5442 409 496 488 516 530 488 453 451  0.0000
1703755943.5521 366 466 477 492 516 462 438 432  0.0000
1703755943.5595 392 464 466 492 528 488 463 457  0.0000
1703755943.5674 415 485 501 527 540 506 468 494  0.0000
1703755943.5763 405 476 471 494 526 476 456 460  0.0000
1703755943.5843 399 466 468 496 520 459 431 463  0.0000
1703755943.5922 412 485 492 516 546 503 466 505  0.0000
1703755943.6001 363 451 477 498 518 474 453 466  0.0000
1703755943.6074 389 453 462 490 514 474 443 449  0.0000
1703755943.6154 399 471 477 507 536 486 448 463  0.0000
1703755943.6233 402 478 486 507 534 511 456 477  0.0000
1703755943.6314 376 464 475 501 508 464 441 449  0.0000
1703755943.6403 382 460 466 505 534 479 451 477  0.0000
1703755943.6474 386 464 481 496 536 486 446 466  0.0000
1703755943.6556 363 471 475 490 522 488 453 460  0.0000
1703755943.6635 392 462 464 481 520 464 421 457  0.0000
1703755943.6716 399 492 505 514 538 491 453 483  0.0000
1703755943.6795 396 464 460 498 526 469 448 451  0.0000
1703755943.6874 382 466 479 514 536 496 458 463  0.0000
1703755943.6955 399 485 481 512 532 488 456 460  0.0000
1703755943.7035 419 485 490 507 538 496 478 488  0.0000
1703755943.7115 376 460 464 476 516 466 446 451  0.0000
1703755943.7194 415 453 462 501 524 476 446 474  0.0000
1703755943.7276 399 473 498 503 528 484 446 468  0.0000
1703755943.7354 389 471 481 492 520 464 441 457  0.0000
1703755943.7435 356 464 473 492 522 469 433 449  0.0000
1703755943.7516 389 473 488 518 536 518 478 494  0.0000
1703755943.7596 382 478 494 503 530 484 438 460  0.0000
1703755943.7675 382 460 466 485 514 471 456 466  0.0000
1703755943.7755 376 460 483 516 536 491 448 471  0.0000
1703755943.7837 409 482 475 512 546 503 458 477  0.0000
1703755943.7916 372 473 492 507 526 486 453 446  0.0000
1703755943.7996 369 455 458 483 512 457 436 463  0.0000
1703755943.8076 402 489 492 507 550 513 463 485  0.0000
1703755943.8155 402 478 466 490 530 479 436 460  0.0000
1703755943.8235 382 451 464 490 518 479 446 460  0.0000
1703755943.8316 409 473 483 514 540 491 451 474  0.0000
1703755943.8396 389 471 498 527 544 503 473 483  0.0000
1703755943.8476 392 480 479 503 534 488 438 440  0.0000
1703755943.8556 372 466 468 494 524 474 453 468  0.0000
1703755943.8635 376 480 492 518 538 501 471 485  0.0000
1703755943.8714 386 473 475 494 538 496 463 457  0.0000
1703755943.8796 379 464 479 503 528 484 448 483  0.0000
1703755943.8876 409 478 479 512 546 511 466 471  0.0000
1703755943.8958 402 457 488 525 532 491 453 480  0.0000
1703755943.9036 376 460 464 496 522 474 423 440  0.0000
1703755943.9117 369 457 479 501 532 484 463 471  0.0000
1703755943.9200 399 460 468 501 534 501 451 471  0.0000
1703755943.9278 392 482 483 503 530 471 443 463  0.0000
1703755943.9357 369 460 475 496 522 481 438 437  0.0000
1703755943.9437 372 469 492 523 544 508 468 468  0.0000
1703755943.9517 392 480 471 494 520 481 436 466  0.0000
1703755943.9597 382 464 468 485 530 503 466 491  0.0000
1703755943.9680 399 487 494 512 538 496 448 446  0.0000
1703755943.9758 389 464 473 514 526 493 471 500  0.0000
1703755943.9837 382 460 464 494 520 462 433 466  0.0000
1703755943.9917 379 466 464 503 530 479 453 483  0.0000
1703755943.9996 399 498 496 523 532 493 438 460  0.0000
1703755944.0080 379 478 475 492 526 486 446 466  0.0000
1703755944.0160 353 460 475 494 520 466 443 468  0.0000
1703755944.0239 379 466 481 507 538 496 466 483  0.0000
1703755944.0317 389 471 481 507 532 491 436 460  0.0000
1703755944.0398 372 448 460 478 514 457 441 463  0.0000
