% Edge sensor logfile normalized 'log_20231228_095819.400/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1703753903.1926 363 480 481 503 540 525 518 601  0.0000
1703753903.2007 349 466 479 485 534 496 491 522  0.0000
1703753903.2084 422 505 501 501 520 481 473 505  0.0000
1703753903.2164 379 469 492 505 526 462 428 477  0.0000
1703753903.2245 389 473 481 501 514 459 443 440  0.0000
1703753903.2333 386 473 494 525 538 493 463 468  0.0000
1703753903.2404 415 501 498 512 528 476 463 446  0.0000
1703753903.2484 396 476 483 505 524 474 433 451  0.0000
1703753903.2572 392 473 492 507 520 471 456 463  0.0000
1703753903.2643 399 480 498 516 540 486 458 483  0.0000
1703753903.2723 409 487 488 498 526 486 441 449  0.0000
1703753903.2811 372 478 488 490 514 462 433 477  0.0000
1703753903.2893 402 489 481 498 524 488 466 488  0.0000
1703753903.2973 389 478 483 485 522 479 468 457  0.0000
1703753903.3050 359 476 490 496 514 471 443 451  0.0000
1703753903.3133 409 498 507 505 524 481 456 477  0.0000
1703753903.3212 415 489 513 523 524 484 446 460  0.0000
1703753903.3290 399 478 481 496 518 469 443 466  0.0000
1703753903.3371 392 480 498 512 530 466 441 457  0.0000
1703753903.3451 419 503 501 503 530 486 446 457  0.0000
1703753903.3528 386 478 483 490 516 466 448 466  0.0000
1703753903.3610 386 473 466 485 516 466 428 449  0.0000
1703753903.3691 399 480 496 498 524 464 441 466  0.0000
1703753903.3768 409 462 477 496 510 471 448 463  0.0000
1703753903.3850 366 469 475 481 500 471 441 449  0.0000
1703753903.3930 405 492 496 501 520 474 458 471  0.0000
1703753903.4009 399 494 511 496 530 491 461 460  0.0000
1703753903.4089 376 462 488 496 516 459 443 460  0.0000
1703753903.4169 389 469 486 492 520 476 443 454  0.0000
1703753903.4247 415 503 511 514 524 474 456 468  0.0000
1703753903.4327 376 466 481 492 518 469 448 477  0.0000
1703753903.4409 386 469 477 483 520 469 436 446  0.0000
1703753903.4487 376 473 492 507 532 486 453 474  0.0000
1703753903.4568 425 489 498 503 526 481 441 457  0.0000
1703753903.4649 369 466 475 496 514 459 436 429  0.0000
1703753903.4726 392 476 486 501 532 479 451 451  0.0000
1703753903.4807 429 507 513 518 528 479 458 471  0.0000
1703753903.4890 379 473 479 501 518 469 451 443  0.0000
1703753903.4968 372 462 477 501 512 449 436 451  0.0000
1703753903.5048 432 501 494 516 538 503 471 468  0.0000
1703753903.5128 386 464 483 501 516 474 446 460  0.0000
1703753903.5205 392 473 481 487 522 471 433 446  0.0000
1703753903.5285 379 492 490 496 520 466 441 454  0.0000
1703753903.5370 396 501 505 501 540 479 433 457  0.0000
1703753903.5447 363 466 481 507 508 457 431 446  0.0000
1703753903.5527 396 494 492 492 526 479 466 477  0.0000
1703753903.5607 405 482 492 512 528 486 451 468  0.0000
1703753903.5684 396 478 479 490 522 491 448 460  0.0000
1703753903.5764 386 469 475 492 512 440 438 446  0.0000
1703753903.5847 432 496 507 525 540 496 466 474  0.0000
1703753903.5925 396 487 492 498 514 457 448 451  0.0000
1703753903.6005 392 476 492 512 534 496 438 454  0.0000
1703753903.6085 392 482 494 501 526 471 451 480  0.0000
1703753903.6173 399 489 494 498 540 498 463 471  0.0000
1703753903.6244 366 476 479 490 506 457 436 449  0.0000
1703753903.6324 382 476 483 487 530 486 451 457  0.0000
1703753903.6413 399 492 483 490 530 469 428 449  0.0000
1703753903.6484 376 473 479 485 516 488 453 454  0.0000
1703753903.6564 372 469 473 492 514 476 433 468  0.0000
1703753903.6651 399 482 496 507 524 498 471 474  0.0000
1703753903.6733 402 498 496 494 510 479 446 454  0.0000
1703753903.6813 372 489 479 487 510 466 441 451  0.0000
1703753903.6892 402 489 492 509 522 493 458 457  0.0000
1703753903.6972 419 507 496 494 526 498 453 483  0.0000
1703753903.7053 379 471 475 483 522 462 448 446  0.0000
1703753903.7130 372 476 468 485 520 493 441 443  0.0000
1703753903.7211 405 485 492 509 534 506 461 460  0.0000
1703753903.7291 386 476 477 496 518 484 448 449  0.0000
1703753903.7370 369 469 475 492 516 469 436 443  0.0000
1703753903.7450 422 494 494 501 524 479 451 457  0.0000
1703753903.7530 425 496 505 516 536 491 448 471  0.0000
1703753903.7610 396 473 483 485 510 479 436 437  0.0000
1703753903.7690 379 480 486 496 530 476 446 451  0.0000
1703753903.7770 425 507 509 501 534 493 461 468  0.0000
1703753903.7848 389 473 483 501 528 479 441 454  0.0000
1703753903.7928 389 482 490 492 504 469 438 432  0.0000
1703753903.8008 396 482 494 507 534 496 461 485  0.0000
1703753903.8087 405 478 511 503 520 488 436 454  0.0000
1703753903.8168 379 464 468 481 508 454 438 435  0.0000
1703753903.8248 386 473 496 501 520 491 448 477  0.0000
1703753903.8326 409 489 479 503 516 464 446 440  0.0000
1703753903.8408 379 482 494 512 522 491 443 449  0.0000
1703753903.8490 363 482 494 487 506 459 441 463  0.0000
1703753903.8567 409 496 511 525 524 486 456 446  0.0000
1703753903.8646 382 469 490 496 514 484 438 437  0.0000
1703753903.8728 409 485 483 501 524 469 441 463  0.0000
1703753903.8805 389 485 496 503 510 484 478 474  0.0000
1703753903.8887 405 478 492 507 524 491 441 463  0.0000
1703753903.8969 399 471 468 474 506 442 428 435  0.0000
1703753903.9047 389 476 477 485 516 486 446 468  0.0000
1703753903.9128 419 482 494 507 526 471 441 449  0.0000
1703753903.9209 389 482 488 494 510 464 443 468  0.0000
1703753903.9288 386 485 456 470 506 471 421 435  0.0000
1703753903.9369 402 501 518 503 532 479 443 477  0.0000
1703753903.9451 402 473 494 527 526 459 438 451  0.0000
1703753903.9528 379 473 477 474 502 469 446 451  0.0000
1703753903.9610 425 492 494 503 520 484 443 446  0.0000
1703753903.9690 419 496 494 521 528 508 463 466  0.0000
1703753903.9767 386 457 471 496 516 466 421 423  0.0000
1703753903.9851 376 473 486 494 518 469 456 463  0.0000
1703753903.9932 422 498 488 516 538 503 453 457  0.0000
1703753904.0009 399 471 475 487 520 486 446 463  0.0000
1703753904.0089 366 460 475 485 508 449 418 468  0.0000
1703753904.0168 415 503 498 503 532 501 458 494  0.0000
1703753904.0246 415 494 494 503 520 481 441 468  0.0000
1703753904.0327 359 473 477 478 504 437 428 440  0.0000
1703753904.0410 419 496 490 509 530 479 461 457  0.0000
1703753904.0487 396 498 503 509 534 493 456 457  0.0000
1703753904.0567 402 485 490 496 510 464 426 451  0.0000
1703753904.0647 402 487 496 501 526 471 448 460  0.0000
1703753904.0724 432 492 503 532 548 506 456 483  0.0000
1703753904.0806 392 473 475 490 516 474 433 449  0.0000
1703753904.0887 366 478 471 478 510 457 443 466  0.0000
1703753904.0965 422 492 477 503 540 484 446 454  0.0000
1703753904.1045 409 482 490 490 516 476 441 471  0.0000
1703753904.1125 363 473 481 490 508 471 443 435  0.0000
1703753904.1204 379 485 483 494 530 459 443 457  0.0000
1703753904.1284 396 494 490 496 524 508 473 474  0.0000
1703753904.1366 389 482 488 496 526 486 451 466  0.0000
1703753904.1454 389 498 501 514 536 491 456 454  0.0000
1703753904.1524 396 507 509 512 542 503 463 480  0.0000
1703753904.1604 399 487 496 492 516 454 438 460  0.0000
1703753904.1694 339 462 451 470 510 469 443 454  0.0000
1703753904.1763 405 480 490 507 536 488 438 468  0.0000
1703753904.1844 409 478 490 496 514 466 438 449  0.0000
1703753904.1932 379 478 492 483 508 457 428 437  0.0000
