% Edge sensor logfile normalized 'log_20240202_162221.774/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1706887345.9839 197 239 247 255 235 237 228 176  0.0000
1706887345.9916 198 227 232 247 225 247 232 188  0.0000
1706887345.9995 196 231 243 253 242 243 236 195  0.0000
1706887346.0074 187 219 234 250 243 251 234 184  0.0000
1706887346.0148 186 233 238 258 237 247 236 188  0.0000
1706887346.0228 193 238 248 258 241 249 244 192  0.0000
1706887346.0324 197 230 243 254 246 255 242 189  0.0000
1706887346.0389 193 233 246 258 244 251 225 180  0.0000
1706887346.0478 195 233 247 262 240 254 236 185  0.0000
1706887346.0556 196 232 240 250 233 241 231 189  0.0000
1706887346.0631 195 234 241 251 241 255 232 178  0.0000
1706887346.0709 202 238 245 253 236 251 237 190  0.0000
1706887346.0794 189 223 244 255 238 251 237 185  0.0000
1706887346.0871 193 227 247 258 242 254 237 188  0.0000
1706887346.0949 201 239 253 251 237 248 235 187  0.0000
1706887346.1036 197 236 247 248 235 251 237 189  0.0000
1706887346.1113 199 239 241 252 240 242 236 190  0.0000
1706887346.1191 198 235 241 258 238 248 233 180  0.0000
1706887346.1277 188 225 236 255 235 254 236 173  0.0000
1706887346.1354 194 232 251 260 243 241 214 162  0.0000
1706887346.1433 200 231 239 245 209 226 220 174  0.0000
1706887346.1519 179 207 218 236 223 243 230 191  0.0000
1706887346.1595 187 230 240 254 235 243 233 185  0.0000
1706887346.1674 190 222 234 250 230 242 232 189  0.0000
1706887346.1764 175 221 237 248 237 243 231 183  0.0000
1706887346.1836 192 232 245 256 249 258 245 201  0.0000
1706887346.1913 185 231 260 277 256 262 243 196  0.0000
1706887346.2002 196 241 250 264 237 240 235 190  0.0000
1706887346.2068 203 239 256 260 243 251 233 182  0.0000
1706887346.2157 221 244 250 247 233 249 241 188  0.0000
1706887346.2236 197 228 240 253 247 253 240 186  0.0000
1706887346.2309 193 238 245 259 241 248 237 182  0.0000
1706887346.2396 192 229 250 259 248 254 233 187  0.0000
1706887346.2493 190 235 248 257 237 246 232 183  0.0000
1706887346.2549 197 237 250 258 235 249 240 187  0.0000
1706887346.2628 198 234 241 254 238 249 236 194  0.0000
1706887346.2716 191 229 247 257 242 253 244 188  0.0000
1706887346.2789 194 226 248 255 241 252 234 183  0.0000
1706887346.2876 191 226 244 260 233 244 236 187  0.0000
1706887346.2955 191 235 249 261 246 257 237 186  0.0000
1706887346.3033 202 237 256 263 241 250 234 187  0.0000
1706887346.3110 194 228 233 247 243 250 239 186  0.0000
1706887346.3199 196 235 244 264 241 250 242 195  0.0000
1706887346.3270 194 233 249 257 240 250 241 197  0.0000
1706887346.3355 193 228 239 255 248 269 256 206  0.0000
1706887346.3434 198 236 266 278 269 262 246 195  0.0000
1706887346.3510 223 263 267 272 246 253 240 195  0.0000
1706887346.3589 202 232 247 248 237 251 243 196  0.0000
1706887346.3678 202 237 251 261 241 246 233 186  0.0000
1706887346.3753 207 240 244 258 240 254 245 184  0.0000
1706887346.3829 204 235 247 253 234 235 221 181  0.0000
1706887346.3916 196 229 245 247 236 250 238 193  0.0000
1706887346.3994 191 225 244 258 238 242 230 180  0.0000
1706887346.4072 185 227 238 253 239 246 229 187  0.0000
1706887346.4161 191 231 242 257 244 254 241 188  0.0000
1706887346.4236 198 229 244 251 239 249 240 189  0.0000
1706887346.4310 191 229 243 253 239 250 235 178  0.0000
1706887346.4399 187 234 257 264 242 249 231 187  0.0000
1706887346.4476 194 225 243 256 243 240 226 184  0.0000
1706887346.4555 193 227 241 255 237 250 233 180  0.0000
1706887346.4644 201 229 249 256 237 243 236 187  0.0000
1706887346.4710 200 231 239 252 236 239 234 188  0.0000
1706887346.4795 188 228 246 253 241 255 238 183  0.0000
1706887346.4884 193 230 249 263 243 245 231 181  0.0000
1706887346.4950 187 227 245 257 243 249 234 191  0.0000
1706887346.5029 188 230 246 256 241 246 227 181  0.0000
1706887346.5116 195 234 246 258 242 248 235 187  0.0000
1706887346.5193 194 231 239 243 224 246 233 181  0.0000
1706887346.5277 185 228 242 258 240 253 234 175  0.0000
1706887346.5356 194 232 246 260 232 235 207 170  0.0000
1706887346.5433 193 229 233 234 216 232 220 175  0.0000
1706887346.5510 173 206 227 248 227 240 227 175  0.0000
1706887346.5598 187 228 243 255 236 247 231 183  0.0000
1706887346.5675 184 224 235 246 231 247 226 186  0.0000
1706887346.5754 186 227 234 247 240 245 233 193  0.0000
1706887346.5839 183 226 232 252 242 261 252 198  0.0000
1706887346.5916 180 225 253 266 250 247 234 188  0.0000
1706887346.5994 207 242 258 265 249 243 232 189  0.0000
1706887346.6084 213 244 253 261 240 243 230 182  0.0000
1706887346.6150 207 238 242 259 229 243 237 191  0.0000
1706887346.6228 191 231 242 255 238 253 241 190  0.0000
1706887346.6324 199 227 243 249 245 254 236 184  0.0000
1706887346.6390 194 226 243 256 241 250 237 184  0.0000
1706887346.6478 189 227 245 261 249 246 233 182  0.0000
1706887346.6556 193 235 247 262 241 243 232 185  0.0000
1706887346.6634 189 227 244 260 243 249 237 188  0.0000
1706887346.6712 193 231 239 254 244 252 230 189  0.0000
1706887346.6796 193 232 240 248 235 247 233 184  0.0000
1706887346.6871 192 222 238 254 238 257 235 196  0.0000
1706887346.6949 195 233 252 265 245 254 237 184  0.0000
1706887346.7038 189 228 244 254 236 241 232 183  0.0000
1706887346.7114 199 233 244 257 242 245 238 199  0.0000
1706887346.7193 194 239 245 262 237 246 237 197  0.0000
1706887346.7278 201 225 242 249 239 246 236 206  0.0000
1706887346.7353 196 227 239 254 247 266 262 204  0.0000
1706887346.7432 192 240 259 274 254 265 244 193  0.0000
1706887346.7520 211 250 259 266 250 245 234 184  0.0000
1706887346.7597 193 228 248 258 241 248 234 185  0.0000
1706887346.7676 206 235 247 258 251 246 237 189  0.0000
1706887346.7755 209 238 248 253 239 248 229 176  0.0000
1706887346.7837 202 234 246 260 235 239 224 179  0.0000
1706887346.7916 190 222 230 240 232 245 234 183  0.0000
1706887346.7995 191 226 238 261 241 243 237 185  0.0000
1706887346.8072 184 221 236 259 240 251 239 188  0.0000
1706887346.8150 184 226 240 257 239 250 230 176  0.0000
1706887346.8236 193 234 248 258 238 248 232 180  0.0000
1706887346.8309 199 232 245 256 238 247 240 188  0.0000
1706887346.8395 190 222 234 251 242 247 235 188  0.0000
1706887346.8484 199 229 242 260 238 246 237 186  0.0000
1706887346.8550 189 236 244 260 249 253 234 182  0.0000
1706887346.8628 194 235 245 261 245 251 231 176  0.0000
1706887346.8715 194 235 250 256 240 241 234 179  0.0000
1706887346.8788 201 232 248 259 244 249 234 184  0.0000
1706887346.8877 202 232 245 259 244 250 232 186  0.0000
1706887346.8956 192 235 240 257 245 244 238 180  0.0000
1706887346.9034 192 232 242 258 240 252 233 189  0.0000
1706887346.9110 191 228 241 256 236 248 229 181  0.0000
1706887346.9200 202 237 251 255 243 245 235 186  0.0000
1706887346.9272 193 227 239 250 241 244 232 185  0.0000
1706887346.9350 196 233 240 253 236 246 219 160  0.0000
1706887346.9439 198 227 232 248 216 229 217 178  0.0000
1706887346.9516 182 203 212 241 227 238 227 174  0.0000
1706887346.9592 186 224 243 256 241 245 230 184  0.0000
1706887346.9682 182 215 235 253 231 238 225 187  0.0000
1706887346.9758 176 216 234 254 237 243 233 182  0.0000
1706887346.9833 190 228 233 248 231 251 233 196  0.0000
1706887346.9922 194 228 242 262 253 264 247 195  0.0000
1706887346.9988 190 222 244 259 244 252 236 183  0.0000
1706887347.0076 187 236 256 266 246 253 234 185  0.0000
1706887347.0154 216 253 254 262 246 249 232 190  0.0000
1706887347.0230 209 241 248 265 242 243 231 181  0.0000
1706887347.0317 195 231 246 252 228 242 229 181  0.0000
1706887347.0396 206 228 240 252 240 247 238 186  0.0000
1706887347.0470 194 225 242 261 244 253 234 184  0.0000
1706887347.0548 195 236 250 259 241 245 231 182  0.0000
1706887347.0637 198 232 241 257 240 252 234 184  0.0000
1706887347.0714 194 231 248 263 246 243 228 176  0.0000
1706887347.0789 201 225 238 251 244 243 233 187  0.0000
1706887347.0877 203 227 239 260 243 253 237 193  0.0000
1706887347.0951 197 229 244 255 251 253 235 181  0.0000
1706887347.1030 200 232 247 258 242 248 236 183  0.0000
1706887347.1118 201 233 247 258 242 248 233 183  0.0000
1706887347.1195 188 232 251 256 240 244 229 181  0.0000
1706887347.1269 199 240 243 250 236 251 234 187  0.0000
1706887347.1358 206 234 245 248 241 249 245 203  0.0000
1706887347.1433 196 233 245 263 253 272 252 197  0.0000
1706887347.1509 204 238 265 279 250 253 240 189  0.0000
1706887347.1599 202 237 249 264 246 247 235 181  0.0000
1706887347.1676 215 251 262 272 252 246 233 186  0.0000
1706887347.1754 219 247 262 265 242 246 241 199  0.0000
1706887347.1837 203 233 241 256 244 247 221 178  0.0000
1706887347.1914 207 240 250 255 229 231 223 179  0.0000
1706887347.1992 190 231 241 253 242 251 237 189  0.0000
1706887347.2081 201 230 230 245 228 242 225 177  0.0000
1706887347.2158 186 218 228 251 238 245 227 185  0.0000
1706887347.2237 195 232 251 259 241 250 237 193  0.0000
1706887347.2320 200 229 239 259 241 250 240 186  0.0000
1706887347.2397 196 227 236 253 241 258 237 189  0.0000
1706887347.2475 198 223 246 252 244 254 238 183  0.0000
1706887347.2565 195 231 238 254 244 251 233 187  0.0000
1706887347.2631 202 228 246 254 233 245 233 188  0.0000
1706887347.2717 206 237 249 257 233 246 233 184  0.0000
1706887347.2804 204 228 239 257 239 250 236 179  0.0000
1706887347.2871 196 228 234 247 229 243 230 184  0.0000
1706887347.2949 196 223 238 255 244 248 238 191  0.0000
1706887347.3038 198 227 240 251 244 242 230 189  0.0000
1706887347.3115 201 237 252 262 237 242 232 186  0.0000
1706887347.3193 198 229 242 252 237 247 235 185  0.0000
1706887347.3278 199 232 242 257 235 248 233 182  0.0000
1706887347.3352 207 235 241 252 241 248 231 183  0.0000
1706887347.3432 201 230 246 253 233 238 208 164  0.0000
1706887347.3523 192 216 221 242 212 230 222 174  0.0000
1706887347.3589 199 229 242 252 238 250 231 186  0.0000
1706887347.3677 193 207 216 238 222 242 227 182  0.0000
1706887347.3755 173 206 225 244 230 247 230 177  0.0000
1706887347.3829 187 224 239 251 232 243 238 196  0.0000
1706887347.3918 191 225 230 248 249 267 255 200  0.0000
1706887347.3996 190 228 244 258 242 255 235 185  0.0000
1706887347.4071 198 233 249 275 262 254 237 187  0.0000
1706887347.4150 202 244 267 271 247 246 238 185  0.0000
1706887347.4238 211 239 244 256 239 240 232 185  0.0000
1706887347.4311 209 231 237 250 234 242 237 185  0.0000
1706887347.4390 200 220 239 249 237 249 240 191  0.0000
1706887347.4478 191 225 245 266 248 254 229 183  0.0000
1706887347.4553 195 229 244 253 236 247 231 181  0.0000
1706887347.4631 194 226 243 260 241 249 239 187  0.0000
1706887347.4719 207 233 249 263 244 246 230 185  0.0000
1706887347.4791 211 238 244 248 236 254 229 190  0.0000
1706887347.4869 198 226 235 249 241 251 236 183  0.0000
1706887347.4959 206 232 245 259 246 252 241 191  0.0000
1706887347.5033 197 240 248 261 247 257 235 191  0.0000
1706887347.5111 197 229 247 259 245 246 229 185  0.0000
1706887347.5199 198 233 251 264 239 239 234 183  0.0000
1706887347.5272 203 231 242 254 240 251 237 188  0.0000
1706887347.5351 201 224 239 255 241 251 240 202  0.0000
1706887347.5438 207 232 243 262 258 266 256 207  0.0000
1706887347.5515 213 241 261 277 266 267 245 190  0.0000
1706887347.5593 197 230 238 261 241 248 237 189  0.0000
1706887347.5681 218 261 277 278 253 256 242 187  0.0000
1706887347.5758 220 236 252 258 245 253 241 193  0.0000
1706887347.5832 213 229 241 262 247 253 232 180  0.0000
1706887347.5918 208 237 245 247 225 232 228 188  0.0000
1706887347.5995 207 224 238 250 243 249 238 190  0.0000
1706887347.6073 196 233 235 236 228 245 233 190  0.0000
1706887347.6161 197 221 235 252 243 244 229 184  0.0000
1706887347.6238 193 225 238 253 237 250 233 181  0.0000
1706887347.6311 201 228 241 257 244 245 237 187  0.0000
1706887347.6399 211 233 248 261 245 251 236 191  0.0000
1706887347.6476 200 226 236 251 242 253 243 190  0.0000
1706887347.6556 201 228 243 264 245 248 234 181  0.0000
1706887347.6634 206 232 245 259 244 254 232 184  0.0000
1706887347.6711 209 233 246 256 243 255 237 188  0.0000
1706887347.6794 208 231 251 261 236 245 227 183  0.0000
1706887347.6884 211 232 241 256 237 250 235 192  0.0000
1706887347.6949 202 222 239 258 236 246 237 185  0.0000
1706887347.7038 202 227 245 260 250 256 236 181  0.0000
1706887347.7116 204 231 245 245 240 247 237 188  0.0000
1706887347.7193 204 236 246 252 235 244 233 188  0.0000
1706887347.7277 206 236 248 258 236 243 230 184  0.0000
1706887347.7355 208 234 242 254 237 245 234 178  0.0000
1706887347.7432 197 229 240 256 234 232 216 173  0.0000
1706887347.7510 202 225 225 241 218 235 226 177  0.0000
1706887347.7598 204 231 243 261 242 252 238 185  0.0000
1706887347.7673 186 203 212 241 225 238 230 182  0.0000
1706887347.7751 181 217 231 253 237 243 229 182  0.0000
1706887347.7834 192 225 233 248 233 247 236 198  0.0000
1706887347.7911 192 224 234 256 247 256 249 197  0.0000
1706887347.7990 202 221 246 258 243 253 239 184  0.0000
1706887347.8078 191 218 232 257 261 266 247 186  0.0000
1706887347.8153 205 244 258 272 248 245 228 176  0.0000
1706887347.8230 220 238 253 259 239 244 238 184  0.0000
1706887347.8315 197 229 240 253 231 244 234 190  0.0000
1706887347.8388 197 225 239 253 237 251 241 189  0.0000
1706887347.8477 203 229 239 256 241 246 231 185  0.0000
1706887347.8555 200 227 238 257 246 254 240 190  0.0000
1706887347.8629 197 228 244 255 237 244 230 184  0.0000
1706887347.8719 206 228 244 257 246 250 235 187  0.0000
1706887347.8805 202 235 241 252 234 251 235 187  0.0000
1706887347.8870 203 233 245 253 241 249 240 185  0.0000
1706887347.8949 198 232 248 261 246 254 240 193  0.0000
1706887347.9035 200 227 241 254 241 252 247 191  0.0000
1706887347.9112 195 231 247 260 246 251 237 196  0.0000
1706887347.9189 199 229 252 261 242 247 232 185  0.0000
1706887347.9275 206 236 246 252 237 250 236 182  0.0000
1706887347.9352 200 229 242 252 241 248 244 204  0.0000
1706887347.9430 202 236 247 264 256 272 261 209  0.0000
1706887347.9517 199 233 255 270 260 259 246 198  0.0000
1706887347.9594 202 235 252 262 255 264 245 190  0.0000
1706887347.9672 217 255 269 276 253 260 248 194  0.0000
1706887347.9761 218 241 251 261 249 261 243 195  0.0000
1706887347.9834 216 238 251 262 241 255 233 181  0.0000
1706887347.9910 208 232 239 252 231 236 232 194  0.0000
1706887347.9998 197 229 240 258 239 248 236 191  0.0000
1706887348.0075 201 230 243 254 236 239 233 182  0.0000
1706887348.0153 190 207 224 242 237 243 242 188  0.0000
1706887348.0242 185 226 240 253 240 251 250 192  0.0000
1706887348.0315 212 237 247 264 244 247 235 188  0.0000
1706887348.0392 194 220 244 251 231 245 239 190  0.0000
1706887348.0481 193 223 237 253 237 253 237 192  0.0000
1706887348.0558 197 225 243 262 248 260 243 188  0.0000
1706887348.0638 199 228 242 258 247 250 237 189  0.0000
1706887348.0718 188 227 238 257 237 249 234 183  0.0000
1706887348.0791 197 236 247 263 246 251 237 189  0.0000
1706887348.0868 205 231 237 250 231 247 233 188  0.0000
1706887348.0957 197 219 236 254 244 256 242 195  0.0000
1706887348.1034 202 228 246 259 246 244 237 195  0.0000
1706887348.1112 194 225 241 254 240 245 240 187  0.0000
1706887348.1201 198 224 241 260 247 253 243 186  0.0000
1706887348.1272 201 228 250 258 244 251 235 192  0.0000
1706887348.1350 208 227 239 248 233 245 226 178  0.0000
1706887348.1439 199 224 240 260 234 242 222 172  0.0000
1706887348.1516 204 222 228 237 222 237 226 182  0.0000
1706887348.1594 200 220 229 246 238 249 236 184  0.0000
1706887348.1684 195 213 214 233 231 240 234 181  0.0000
1706887348.1748 178 207 232 253 238 243 230 183  0.0000
1706887348.1833 192 222 231 253 232 242 236 193  0.0000
1706887348.1922 202 222 237 252 242 262 261 210  0.0000
1706887348.1988 203 231 241 253 247 250 247 197  0.0000
1706887348.2078 194 219 237 263 245 254 245 197  0.0000
1706887348.2157 208 228 257 277 259 254 244 200  0.0000
1706887348.2231 225 234 243 251 236 248 234 180  0.0000
1706887348.2317 207 229 233 253 236 244 233 183  0.0000
1706887348.2395 206 233 244 256 241 245 235 188  0.0000
1706887348.2471 204 233 241 251 237 246 238 192  0.0000
1706887348.2550 208 226 239 255 244 253 234 187  0.0000
1706887348.2637 204 229 243 256 246 254 240 188  0.0000
1706887348.2715 208 232 251 253 239 245 232 184  0.0000
1706887348.2790 212 230 246 257 239 243 234 189  0.0000
1706887348.2879 213 237 250 261 241 247 236 193  0.0000
1706887348.2957 212 229 237 256 235 249 236 187  0.0000
1706887348.3036 209 221 234 254 232 247 242 196  0.0000
1706887348.3124 208 227 244 257 252 253 244 190  0.0000
1706887348.3189 210 230 238 260 243 248 233 180  0.0000
1706887348.3275 211 233 238 255 245 250 230 186  0.0000
1706887348.3360 212 231 243 258 243 246 242 201  0.0000
1706887348.3437 209 232 240 253 246 264 260 207  0.0000
1706887348.3515 209 239 263 276 258 258 245 196  0.0000
1706887348.3604 212 235 252 264 250 256 239 189  0.0000
1706887348.3669 219 251 272 275 257 259 240 191  0.0000
1706887348.3758 223 242 252 264 248 256 244 196  0.0000
1706887348.3844 222 240 250 267 245 249 229 172  0.0000
1706887348.3910 218 235 242 244 225 232 222 182  0.0000
1706887348.3997 214 233 240 249 233 247 241 194  0.0000
1706887348.4076 218 233 232 238 220 238 233 187  0.0000
1706887348.4152 212 221 228 251 238 251 241 183  0.0000
1706887348.4231 204 226 241 261 247 251 242 189  0.0000
1706887348.4315 205 231 245 258 238 242 236 184  0.0000
1706887348.4392 212 229 238 247 238 245 233 191  0.0000
1706887348.4468 215 226 235 252 244 248 247 191  0.0000
1706887348.4557 204 229 241 250 239 251 239 196  0.0000
1706887348.4634 213 230 234 252 239 248 232 187  0.0000
1706887348.4712 207 234 244 257 242 252 239 187  0.0000
1706887348.4796 207 232 240 253 241 242 231 185  0.0000
1706887348.4871 208 233 236 255 231 241 232 194  0.0000
1706887348.4949 211 224 237 256 236 247 235 185  0.0000
1706887348.5038 215 235 238 256 242 244 237 187  0.0000
1706887348.5116 211 230 237 254 238 248 234 195  0.0000
1706887348.5193 208 231 245 254 247 258 238 194  0.0000
1706887348.5278 201 225 239 261 244 238 226 183  0.0000
1706887348.5353 219 241 244 251 232 248 230 185  0.0000
1706887348.5431 204 226 239 254 231 231 208 171  0.0000
1706887348.5520 210 240 230 235 209 228 227 180  0.0000
1706887348.5596 210 231 229 248 234 243 239 189  0.0000
1706887348.5675 197 214 209 235 219 235 228 174  0.0000
1706887348.5765 173 202 217 242 229 235 228 182  0.0000
1706887348.5834 195 226 236 255 236 245 236 197  0.0000
1706887348.5911 204 231 239 253 249 258 247 198  0.0000
1706887348.5998 200 229 235 251 239 253 235 187  0.0000
1706887348.6074 203 224 240 258 255 262 253 200  0.0000
1706887348.6150 202 239 253 261 248 246 230 182  0.0000
1706887348.6236 212 238 241 257 242 249 235 189  0.0000
1706887348.6317 207 232 239 259 240 245 234 185  0.0000
1706887348.6395 200 232 246 258 240 247 231 183  0.0000
1706887348.6482 203 233 237 256 237 246 232 188  0.0000
1706887348.6558 207 235 238 248 240 244 237 190  0.0000
1706887348.6637 193 219 237 253 243 256 242 193  0.0000
1706887348.6723 206 230 237 254 241 250 235 189  0.0000
1706887348.6795 201 232 239 253 242 249 235 190  0.0000
1706887348.6871 197 229 245 256 242 250 230 183  0.0000
1706887348.6959 204 233 242 256 242 254 233 184  0.0000
1706887348.7034 205 228 239 259 249 256 239 194  0.0000
1706887348.7109 194 226 240 253 238 257 238 194  0.0000
1706887348.7197 198 229 238 253 237 246 239 180  0.0000
1706887348.7269 198 228 238 250 241 255 242 197  0.0000
1706887348.7358 194 224 236 253 237 249 241 195  0.0000
1706887348.7435 199 232 246 256 254 274 257 208  0.0000
1706887348.7510 198 237 253 260 245 252 247 202  0.0000
1706887348.7596 193 231 249 263 247 252 238 185  0.0000
1706887348.7683 207 251 266 270 255 254 243 192  0.0000
1706887348.7748 219 243 257 264 246 259 240 195  0.0000
1706887348.7836 194 229 237 248 243 247 228 170  0.0000
1706887348.7924 202 235 248 264 238 232 232 178  0.0000
1706887348.7988 199 233 238 249 230 240 227 184  0.0000
1706887348.8075 194 229 235 241 226 245 235 193  0.0000
1706887348.8163 183 220 234 247 236 255 240 191  0.0000
1706887348.8239 191 218 240 254 241 244 238 195  0.0000
1706887348.8313 194 225 237 257 240 247 239 191  0.0000
1706887348.8396 201 234 244 258 246 254 235 189  0.0000
1706887348.8469 193 233 242 253 240 248 237 186  0.0000
1706887348.8558 192 229 237 252 247 245 234 184  0.0000
1706887348.8634 201 235 237 248 237 253 238 186  0.0000
1706887348.8710 190 226 233 246 236 247 240 195  0.0000
1706887348.8794 196 226 239 249 249 247 231 184  0.0000
1706887348.8881 193 239 246 257 252 249 238 186  0.0000
1706887348.8955 197 227 240 249 240 248 233 186  0.0000
1706887348.9032 191 228 247 252 238 241 233 183  0.0000
1706887348.9119 199 233 242 253 238 247 241 193  0.0000
1706887348.9195 195 225 232 249 233 249 248 192  0.0000
1706887348.9268 187 222 233 257 247 248 237 185  0.0000
1706887348.9356 191 232 238 251 237 254 227 172  0.0000
1706887348.9430 186 221 235 248 217 232 216 164  0.0000
1706887348.9518 182 223 231 239 225 245 230 177  0.0000
1706887348.9595 192 228 235 243 229 238 232 181  0.0000
1706887348.9670 181 202 211 232 215 236 230 184  0.0000
1706887348.9758 172 213 226 244 238 251 241 186  0.0000
1706887348.9841 183 228 234 248 243 247 250 206  0.0000
1706887348.9918 185 223 236 246 245 261 242 189  0.0000
1706887348.9996 182 228 240 254 244 253 244 183  0.0000
1706887349.0082 187 226 244 272 253 257 240 188  0.0000
1706887349.0158 202 246 248 259 239 248 237 186  0.0000
1706887349.0236 202 239 234 251 239 247 234 178  0.0000
1706887349.0317 192 231 232 246 235 244 243 189  0.0000
1706887349.0392 191 229 238 250 234 249 235 188  0.0000
1706887349.0469 191 225 241 258 241 252 242 190  0.0000
1706887349.0557 193 225 246 256 236 248 231 194  0.0000
1706887349.0632 196 232 245 258 243 256 233 181  0.0000
1706887349.0718 195 232 239 246 237 247 240 191  0.0000
1706887349.0802 190 233 236 242 231 249 238 192  0.0000
1706887349.0878 194 225 240 251 238 252 242 189  0.0000
1706887349.0955 187 229 244 254 250 256 246 187  0.0000
1706887349.1043 191 227 236 258 242 241 234 177  0.0000
1706887349.1108 191 224 237 253 240 250 236 189  0.0000
1706887349.1194 197 233 243 255 242 245 238 187  0.0000
1706887349.1277 198 234 240 250 229 246 236 192  0.0000
1706887349.1353 192 225 241 247 238 249 252 208  0.0000
1706887349.1430 184 229 246 264 258 271 256 203  0.0000
1706887349.1518 194 236 256 265 247 254 237 189  0.0000
1706887349.1594 191 232 248 268 251 250 240 192  0.0000
1706887349.1670 207 252 267 272 253 256 246 195  0.0000
1706887349.1758 212 245 250 257 241 247 235 195  0.0000
1706887349.1830 195 227 237 258 244 258 236 178  0.0000
1706887349.1918 193 232 243 253 235 238 230 182  0.0000
1706887349.1995 193 228 241 251 228 239 235 188  0.0000
1706887349.2068 194 224 231 247 228 251 239 188  0.0000
1706887349.2155 183 217 234 253 243 244 234 182  0.0000
1706887349.2243 188 227 240 247 234 245 236 184  0.0000
1706887349.2315 196 232 236 242 234 252 245 195  0.0000
1706887349.2392 195 225 234 248 231 245 235 185  0.0000
1706887349.2479 188 227 233 250 239 247 241 190  0.0000
1706887349.2553 189 227 246 258 240 244 242 190  0.0000
1706887349.2630 193 227 240 256 235 239 232 183  0.0000
1706887349.2718 195 228 239 252 234 246 231 191  0.0000
1706887349.2789 192 227 238 251 236 248 238 188  0.0000
1706887349.2877 193 231 238 246 234 244 247 193  0.0000
1706887349.2955 185 222 233 250 237 251 238 187  0.0000
1706887349.3029 188 229 243 258 238 251 238 187  0.0000
1706887349.3116 193 233 246 249 236 240 238 186  0.0000
1706887349.3204 193 229 235 247 227 245 232 189  0.0000
1706887349.3276 191 228 235 253 237 247 238 193  0.0000
1706887349.3348 191 226 243 246 235 247 230 175  0.0000
1706887349.3435 189 224 233 242 213 232 220 186  0.0000
1706887349.3510 191 224 228 244 225 240 233 179  0.0000
1706887349.3589 190 220 223 225 214 232 226 180  0.0000
1706887349.3676 181 200 214 235 222 232 231 188  0.0000
1706887349.3752 173 216 233 249 235 238 236 186  0.0000
1706887349.3835 181 220 234 241 226 238 242 205  0.0000
1706887349.3921 185 216 235 250 246 262 249 199  0.0000
1706887349.3997 188 220 240 244 240 258 245 190  0.0000
1706887349.4074 181 226 247 266 252 254 235 186  0.0000
1706887349.4162 211 240 253 259 231 232 231 185  0.0000
1706887349.4228 201 229 238 247 231 241 233 183  0.0000
1706887349.4316 193 224 234 252 229 241 236 184  0.0000
1706887349.4404 191 234 233 244 235 250 243 194  0.0000
1706887349.4469 181 224 244 249 235 243 229 179  0.0000
1706887349.4558 197 233 238 253 239 248 234 188  0.0000
1706887349.4635 200 236 241 257 236 247 235 189  0.0000
1706887349.4711 197 229 239 252 236 243 232 180  0.0000
1706887349.4794 192 230 240 251 228 241 234 195  0.0000
1706887349.4882 199 234 241 254 236 247 239 195  0.0000
1706887349.4958 189 227 240 252 242 246 235 184  0.0000
1706887349.5036 199 232 242 254 242 246 237 192  0.0000
1706887349.5124 198 234 244 254 239 250 238 189  0.0000
1706887349.5189 191 230 242 256 238 245 231 187  0.0000
1706887349.5271 188 231 237 249 231 243 239 187  0.0000
1706887349.5359 197 227 246 255 241 256 254 213  0.0000
1706887349.5435 192 231 248 270 264 273 253 198  0.0000
1706887349.5512 193 238 252 259 246 252 239 190  0.0000
1706887349.5599 190 243 263 264 246 251 239 194  0.0000
1706887349.5673 209 250 268 269 246 251 233 193  0.0000
1706887349.5750 219 247 245 253 228 242 250 193  0.0000
1706887349.5844 202 238 245 260 241 245 224 179  0.0000
1706887349.5908 196 231 241 249 227 240 233 190  0.0000
1706887349.5996 190 224 241 260 233 236 240 188  0.0000
1706887349.6084 198 226 232 242 226 241 242 192  0.0000
1706887349.6158 179 220 237 250 238 237 236 187  0.0000
1706887349.6234 191 239 249 256 229 241 238 191  0.0000
1706887349.6318 194 232 237 246 233 246 235 179  0.0000
1706887349.6393 194 230 245 246 231 240 227 180  0.0000
1706887349.6470 191 232 240 247 237 252 238 192  0.0000
1706887349.6556 192 228 243 260 236 243 235 185  0.0000
1706887349.6631 196 236 245 256 234 238 231 185  0.0000
1706887349.6708 201 236 243 249 235 241 234 194  0.0000
1706887349.6804 197 233 241 251 228 244 228 193  0.0000
1706887349.6869 193 224 245 249 227 237 237 193  0.0000
1706887349.6958 200 233 237 252 239 251 237 185  0.0000
1706887349.7044 190 224 244 260 231 247 235 187  0.0000
1706887349.7110 196 234 239 256 230 237 227 190  0.0000
1706887349.7188 191 225 241 256 235 234 237 189  0.0000
1706887349.7283 198 229 248 257 232 243 227 184  0.0000
1706887349.7348 198 233 241 259 234 235 219 180  0.0000
1706887349.7437 197 230 240 247 211 218 210 180  0.0000
1706887349.7523 191 228 233 246 230 233 220 190  0.0000
1706887349.7598 196 223 233 248 225 233 226 185  0.0000
1706887349.7676 174 208 209 241 220 226 223 193  0.0000
1706887349.7763 172 218 229 252 225 231 220 166  0.0000
1706887349.7835 189 231 239 244 237 259 242 204  0.0000
1706887349.7910 193 234 241 248 246 246 242 193  0.0000
1706887349.7998 193 228 237 253 240 261 240 183  0.0000
1706887349.8074 184 229 251 267 255 260 243 194  0.0000
